0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9859266,0.98185647,0.9810042,0.97625124,0.9604665,0.94717616,0.9284778,0.9089041,0.89158314,0.8229429,0.7840464,0.70649695,0.6147254,0.5678304,0.45873463,0.30058348,0.21689072,0.16986379,0.08717411,0.029401211
0.97208995,0.96735376,0.96589357,0.94055134,0.9284983,0.9186046,0.89430016,0.86346143,0.84517616,0.81179684,0.7495123,0.69352627,0.62414587,0.52184075,0.43842116,0.39404792,0.25490347,0.14356902,0.13573308,0.036700573
0.96325374,0.9538837,0.9514479,0.94755167,0.9325291,0.90587157,0.88867843,0.8573029,0.8556143,0.818571,0.77122414,0.6987017,0.59101933,0.4524387,0.42014995,0.36324957,0.23315649,0.17107134,0.10644371,0.07488482
0.9570702,0.94939274,0.9329647,0.92914784,0.92120725,0.9059853,0.89290184,0.8648001,0.8550842,0.843685,0.82256,0.7753252,0.7153452,0.66039294,0.56171846,0.47717777,0.4253428,0.34106612,0.108530246,0.039647467
0.95862323,0.9478669,0.9318582,0.91905296,0.9135819,0.904607,0.8881013,0.86232823,0.850881,0.8243744,0.77820444,0.72253877,0.64871705,0.59851885,0.5629267,0.5561767,0.3401282,0.21415637,0.112362005,0.07758237
0.94502455,0.93969274,0.9371711,0.9316547,0.91299504,0.91240853,0.88652706,0.87129784,0.8488997,0.8302347,0.82360154,0.814275,0.7297014,0.6624052,0.58354145,0.46659654,0.41574633,0.26335976,0.19479662,0.004487416
0.95823807,0.93539363,0.93509233,0.9213741,0.915637,0.90245575,0.8991351,0.89249474,0.8799749,0.8783532,0.82804483,0.81962335,0.74974066,0.71487534,0.63155407,0.5209249,0.45900798,0.27544746,0.15943173,0.10028383
0.9390711,0.9366254,0.92257077,0.9105861,0.90412796,0.89259046,0.8877837,0.87829,0.871168,0.83392507,0.8266896,0.8155399,0.77973866,0.72898126,0.67347986,0.50579464,0.38547158,0.26910582,0.11454699,0.009477173
0.9281148,0.92215306,0.91335046,0.8969445,0.89228207,0.88142276,0.8676702,0.8552591,0.84771156,0.83028525,0.801222,0.75147074,0.72389853,0.62171376,0.5816158,0.3421357,0.3219662,0.18372904,0.036977757,0.01632462
0.9256055,0.919786,0.91519755,0.9011162,0.8863427,0.8687005,0.85688865,0.8525545,0.82558423,0.81848097,0.81168616,0.7546364,0.70563877,0.66909754,0.6371198,0.5647192,0.45030957,0.30507013,0.23669147,0.055148896
0.9337658,0.92731315,0.9045074,0.9029368,0.8828481,0.8737604,0.86737275,0.85987383,0.84637374,0.8099821,0.79124606,0.78269607,0.76930934,0.720709,0.6445513,0.6280667,0.5088151,0.32006902,0.15918516,0.001048449
0.92945737,0.905378,0.89355564,0.88988626,0.8729699,0.86572737,0.8533776,0.84179974,0.8354467,0.79872507,0.78521323,0.77408075,0.76978177,0.72183716,0.6877788,0.5846925,0.52890396,0.38494554,0.124227025,0.09385203
0.9098424,0.88966036,0.8806924,0.8708553,0.84952277,0.8426493,0.8315264,0.8143758,0.7991351,0.7617918,0.75341123,0.7474583,0.74350446,0.66970396,0.6648256,0.607392,0.49083096,0.35552534,0.23783645,0.09997696
0.89957356,0.8884131,0.8655841,0.85001904,0.82849395,0.82762504,0.8100058,0.7910645,0.7793553,0.76480925,0.7475037,0.72586244,0.69816303,0.6417239,0.61518395,0.5699361,0.37509355,0.27127755,0.1500266,0.066412255
0.888929,0.87111217,0.8441139,0.8288078,0.8180045,0.79456747,0.7882477,0.77315766,0.7557105,0.7410544,0.736959,0.69727004,0.6754598,0.59758866,0.5844121,0.41145462,0.3881152,0.19351862,0.15133415,0.035580356
0.94847816,0.92653835,0.90361917,0.9018363,0.8889084,0.8812344,0.85967916,0.8451257,0.82184225,0.81619585,0.8042431,0.7789937,0.76000375,0.6950321,0.68791544,0.65642625,0.5364429,0.42390105,0.31218818,0.029769521
0.917446,0.91028357,0.8962933,0.88820183,0.8746938,0.86626613,0.8531272,0.8251921,0.8104873,0.78776884,0.77732784,0.76568127,0.7221727,0.6972851,0.65387845,0.59908587,0.5416164,0.46248096,0.29034987,0.21494597
0.92797786,0.9130287,0.893716,0.8925555,0.88643754,0.8679191,0.86375666,0.8437558,0.8405525,0.82074964,0.7960281,0.75602305,0.7448004,0.7248528,0.68376356,0.6046709,0.4878079,0.4677608,0.23401888,0.0032831826
0.94409096,0.9284951,0.92341393,0.9168188,0.89559144,0.8891149,0.8775559,0.8757979,0.84853756,0.83577013,0.8274706,0.8057048,0.7818659,0.73492855,0.69973826,0.67325217,0.6278447,0.5969306,0.4559088,0.19948387
0.94504213,0.92176557,0.91278446,0.9063461,0.90044725,0.88505524,0.8617058,0.8541956,0.84771687,0.8370428,0.8278544,0.8073897,0.755817,0.7474717,0.7050407,0.6532088,0.5998937,0.4942272,0.35481402,0.1810037
0.94378275,0.9384834,0.93135875,0.91732866,0.9075612,0.9010178,0.8969779,0.88497764,0.87656325,0.8592485,0.85419375,0.83604294,0.8255489,0.78024274,0.7426786,0.72191894,0.5982998,0.47753975,0.118675,0.025880722
0.94591594,0.94048685,0.9334705,0.92052037,0.9100555,0.9077873,0.9017166,0.8921833,0.88047314,0.8665228,0.8524008,0.8500616,0.83094156,0.81489915,0.7769563,0.7469181,0.7034615,0.6333994,0.5296646,0.090699755
0.92879736,0.92178017,0.9137591,0.9068522,0.89062136,0.88759005,0.8715717,0.8591546,0.85390896,0.83394486,0.82790756,0.8257058,0.80879015,0.79802024,0.7370178,0.71452993,0.64619946,0.5843683,0.44792345,0.18417457
0.9183106,0.8960389,0.8877851,0.87486917,0.8698985,0.8552898,0.8429766,0.8277328,0.818971,0.80611026,0.7936836,0.7800219,0.7706101,0.7450499,0.70542663,0.6906224,0.6022535,0.5773949,0.38553867,0.17806515
0.90088266,0.88326883,0.8684902,0.853087,0.8442238,0.8282022,0.8181357,0.80760336,0.7911688,0.7890557,0.75831807,0.7473866,0.740496,0.7002848,0.66882616,0.6417202,0.62312764,0.5528373,0.37097645,0.11883893
0.87475467,0.8575159,0.8382071,0.8234183,0.8182835,0.80824596,0.79045516,0.7573548,0.7511034,0.73634356,0.7098615,0.68923205,0.6668132,0.6514,0.6177514,0.59606534,0.54910535,0.47173092,0.31670514,0.13426712
0.8624136,0.8408531,0.82564974,0.81835717,0.7972105,0.7778379,0.7634548,0.7345731,0.72702426,0.69965214,0.6924916,0.6842832,0.6467528,0.64049435,0.60638666,0.5768346,0.54707927,0.44738328,0.21165223,0.08703846
0.86744523,0.8601147,0.81180954,0.7994443,0.79467297,0.7854758,0.74511474,0.7267944,0.70408684,0.67105424,0.65507936,0.641544,0.6294503,0.57670593,0.5588416,0.5461922,0.47920114,0.2687091,0.10086089,0.030385535
