0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.18323189,0.2468028,0.30506417,0.33380505,0.35444874,0.37045825,0.3845509,0.39494854,0.40573502,0.41821203,0.43413678,0.44342977,0.4502088,0.45690826,0.46371543,0.47027332,0.4767346,0.48453197,0.49107254,0.4949464
0.18895262,0.24662344,0.29704857,0.3215318,0.34087098,0.35648763,0.37097022,0.37976778,0.3913175,0.40530407,0.42350343,0.4323546,0.44060242,0.4473689,0.45382962,0.45906827,0.46647814,0.47148854,0.47719344,0.4833545
0.2031642,0.24904697,0.28249872,0.30770025,0.3439468,0.36896616,0.38686773,0.40426758,0.41754732,0.4350391,0.45418245,0.46375176,0.47244594,0.48091337,0.48710695,0.49374336,0.5028106,0.51040375,0.5161959,0.5209971
0.19805983,0.24103482,0.27561265,0.30127642,0.33944005,0.36083534,0.3802208,0.39493087,0.4092246,0.4254542,0.43942115,0.45049772,0.45938322,0.46734238,0.47420147,0.48037338,0.48827663,0.49398574,0.4994468,0.50387424
0.20789272,0.26077008,0.29013616,0.31861708,0.34214297,0.3799828,0.40020344,0.41723245,0.43002653,0.44599253,0.4590326,0.47049978,0.4810847,0.48939592,0.49428776,0.502628,0.5109724,0.5199438,0.52574927,0.53196096
0.21446668,0.26725113,0.29649022,0.32473746,0.36206427,0.39449087,0.42511097,0.443389,0.46190163,0.4755976,0.4894669,0.50087655,0.5139252,0.5268646,0.5350683,0.54225874,0.54949075,0.5541545,0.56355554,0.5715837
0.22147577,0.2577302,0.29866636,0.33339137,0.3594505,0.39784107,0.4241793,0.4470355,0.46617016,0.47816452,0.49041343,0.5041492,0.51696086,0.526476,0.5368268,0.54541916,0.554744,0.5613826,0.56629896,0.57443815
0.26627615,0.2902707,0.34310818,0.37326893,0.407613,0.44323555,0.47231928,0.4990851,0.5166723,0.53512496,0.5472806,0.55848116,0.569258,0.5779202,0.58804756,0.60002255,0.6060022,0.611785,0.61747986,0.6221601
0.2830897,0.3120239,0.3661887,0.4109998,0.4394973,0.46654043,0.48870787,0.5171778,0.5425291,0.5565048,0.5710618,0.58314985,0.5936701,0.6035229,0.61235255,0.61960727,0.62529844,0.63329977,0.6390832,0.6445736
0.25309262,0.28717127,0.3421357,0.3851097,0.41055438,0.4403501,0.4630621,0.4875429,0.5082773,0.52131814,0.5388942,0.55066025,0.5601528,0.5694176,0.5763035,0.58319473,0.5899963,0.5957345,0.6019032,0.6072192
0.23295632,0.26640934,0.3119382,0.35630313,0.3873883,0.41151643,0.4299949,0.45355874,0.472198,0.4822411,0.5003134,0.51023537,0.51984346,0.5279892,0.53444016,0.5424231,0.54767036,0.5542449,0.5595198,0.56449795
0.20418714,0.24016827,0.280269,0.32368556,0.3543776,0.37726957,0.3936762,0.4117542,0.4283497,0.43999192,0.45453414,0.46429524,0.47328982,0.48134074,0.48839745,0.49507055,0.50057274,0.5052859,0.51240164,0.51925236
0.1757094,0.21156402,0.24396685,0.280566,0.31079188,0.3308152,0.3485525,0.365545,0.38039097,0.39622533,0.40411848,0.41416267,0.42231593,0.42852244,0.43524098,0.44091117,0.44622487,0.4527418,0.4611262,0.4666858
0.14883345,0.18880096,0.22014073,0.2544082,0.28467175,0.30286303,0.3212705,0.33641902,0.34880385,0.36372107,0.3714476,0.38075525,0.3888701,0.394176,0.4003381,0.40792665,0.41483822,0.42002952,0.42933547,0.43541896
0.13595524,0.15964724,0.2027486,0.23268548,0.2612684,0.27952552,0.29648092,0.3096482,0.32285935,0.34796655,0.35546792,0.36436433,0.3716499,0.37798598,0.38418445,0.39840883,0.4022218,0.41149682,0.42060375,0.4252924
