0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9132858,0.88019156,0.85339135,0.8289114,0.8037957,0.78873163,0.77768445,0.7687686,0.75232583,0.724472,0.7060447,0.68697554,0.6548999,0.6085413,0.57172316,0.53915155,0.36178377,0.29756466,0.28608575,0.12401516
0.90653896,0.89364755,0.85687566,0.8440534,0.8000744,0.7935472,0.7829438,0.76878947,0.7597394,0.73811305,0.7087804,0.6801894,0.6389708,0.6219121,0.6004185,0.4911152,0.43147597,0.35574377,0.186636,0.11495648
0.90036756,0.8824152,0.8438888,0.8380379,0.7943954,0.7879118,0.77600586,0.7633613,0.7549988,0.7279265,0.70585835,0.6776048,0.6330981,0.6141961,0.57376957,0.4929057,0.41685662,0.28164998,0.1927977,0.034675937
0.90479743,0.883717,0.8604141,0.8512442,0.826218,0.8152661,0.7935661,0.7788033,0.7734037,0.75346345,0.7435465,0.7179962,0.66287476,0.65742636,0.63343936,0.55044097,0.4947272,0.37566292,0.2166214,0.092826195
0.89838487,0.8837118,0.8681953,0.86671466,0.8491362,0.83797526,0.812319,0.8054408,0.79357296,0.7794254,0.7594155,0.7414879,0.7106254,0.70160794,0.6449899,0.5982198,0.5104202,0.2822073,0.201293,0.06365139
0.91252977,0.90835875,0.89919543,0.8878639,0.8790549,0.8708877,0.8665776,0.8572453,0.8478656,0.8279262,0.81762457,0.79709494,0.76761436,0.7230216,0.71350616,0.68324894,0.61562705,0.5159938,0.23864014,0.064622715
0.89910847,0.8941852,0.88374597,0.87985235,0.8716904,0.8672055,0.8546614,0.8507558,0.84653264,0.81118155,0.80761534,0.7887646,0.7431813,0.73450875,0.6957428,0.68958247,0.6023699,0.5111709,0.31992665,0.23518953
0.90219545,0.88044137,0.87064856,0.862351,0.8585511,0.85375106,0.8443866,0.8349233,0.82910246,0.8047444,0.78222513,0.7674683,0.7408112,0.7278199,0.6914849,0.66272616,0.6133392,0.53842396,0.3958046,0.20015852
0.88219446,0.8568035,0.8540392,0.84426683,0.8412516,0.83682585,0.8250557,0.8157875,0.8102735,0.7863934,0.78381497,0.7642388,0.7439587,0.7152874,0.6970208,0.65450644,0.6398153,0.5199551,0.44721153,0.17122655
0.8623474,0.8495348,0.83556634,0.82770675,0.8258602,0.81496567,0.7975577,0.78346896,0.7734438,0.75699496,0.75039065,0.71949023,0.70879185,0.6754332,0.6621429,0.60818416,0.59644216,0.49186498,0.4317014,0.23142119
0.8420218,0.82242507,0.81873924,0.8172203,0.80161965,0.78608435,0.7713558,0.75159633,0.7372932,0.7201263,0.70214534,0.68940824,0.68767416,0.6506754,0.63023007,0.58753276,0.5456811,0.5307333,0.414359,0.2964871
0.8289499,0.80912966,0.7972359,0.77963555,0.7764995,0.7597402,0.74410164,0.7278811,0.7100423,0.70210105,0.6708195,0.65612805,0.6464763,0.6342297,0.5894408,0.57866627,0.5366582,0.50902796,0.41470954,0.27824542
0.8129186,0.7955677,0.77255034,0.75502473,0.74427634,0.7285987,0.70917696,0.70850414,0.69312173,0.6688625,0.6301358,0.616118,0.60442543,0.5884495,0.5551678,0.53540826,0.5135767,0.45496505,0.39788765,0.20943871
0.81251884,0.77772635,0.7584879,0.7344419,0.7154231,0.69934165,0.69605076,0.6765446,0.657422,0.64713854,0.59757566,0.5763647,0.56561524,0.5464587,0.5201397,0.50832886,0.462885,0.38234472,0.27414614,0.13173932
0.8052044,0.76417863,0.72981995,0.7078293,0.68838626,0.6661209,0.66125596,0.658353,0.6379719,0.60719633,0.57235706,0.5550737,0.51706696,0.50203186,0.48305178,0.47640252,0.37788942,0.30369043,0.19023415,0.09227901
0.80797905,0.7426735,0.7172866,0.71010774,0.6756049,0.65936553,0.6468404,0.6350583,0.62352186,0.59897,0.578228,0.5537241,0.5281685,0.46762305,0.45947194,0.44252396,0.3913047,0.29228052,0.26904592,0.1530419
0.88015956,0.80857444,0.7927678,0.7322137,0.6863009,0.67447466,0.66577953,0.6517359,0.6438714,0.6310186,0.60254115,0.5699018,0.5393961,0.5193091,0.46010068,0.4331351,0.42348132,0.30564922,0.26112297,0.1448308
