0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
0.13135353,0.21209796,0.29231328,0.31979784,0.35208932,0.36942506,0.38821748,0.4054306,0.41696253,0.42389366,0.44997972,0.4605298,0.47032246,0.4816018,0.48869362,0.49323067,0.49863994,0.50599974,0.512983,0.5204193
0.08359965,0.14570619,0.18353681,0.21029928,0.23397112,0.24873185,0.2629781,0.27335247,0.28928667,0.29905736,0.3059534,0.3206734,0.3351872,0.34092632,0.34615064,0.3525855,0.35730174,0.36202675,0.36983654,0.3805611
0.07887069,0.115111895,0.15135325,0.17412676,0.17821898,0.19007966,0.2018941,0.21606565,0.22362027,0.23052613,0.23615208,0.24450819,0.25024295,0.25916848,0.2681562,0.27897844,0.28306678,0.2870634,0.29045373,0.30081683
0.03602989,0.09233272,0.14737996,0.16999677,0.20209812,0.22524919,0.23795101,0.2537152,0.26345605,0.2735358,0.28619975,0.30000478,0.30887997,0.31719786,0.32489416,0.3319272,0.33599618,0.34044415,0.34523228,0.34969324
0.08540056,0.11179282,0.15447447,0.18873163,0.206219,0.22459775,0.24400994,0.26240626,0.2711933,0.2823604,0.29242733,0.30416575,0.30915532,0.31494004,0.32262555,0.32697827,0.32992303,0.3360293,0.33929476,0.34546724
0.11307639,0.15637931,0.19173786,0.22574066,0.25233,0.27189142,0.2923114,0.30602562,0.3213338,0.33291605,0.33987057,0.35262856,0.36051852,0.3664799,0.37193924,0.3756106,0.37867275,0.38356137,0.38835922,0.39257154
0.14616351,0.19117796,0.2569648,0.29778394,0.31957605,0.34062648,0.36476135,0.3819195,0.3957396,0.4059405,0.41273072,0.42101777,0.4292593,0.43422312,0.43843776,0.4422203,0.44753617,0.45018488,0.4550858,0.4584006
0.1287828,0.17630953,0.22177008,0.2586495,0.28115323,0.30269656,0.32554182,0.34152353,0.35445407,0.36316305,0.36864138,0.3765107,0.38826284,0.39285904,0.40252003,0.40856266,0.41368437,0.42072397,0.42369285,0.42754892
0.122435294,0.16983742,0.21141484,0.24195345,0.2636092,0.27998382,0.3012749,0.31410742,0.32495138,0.33300656,0.34006444,0.34759673,0.35283098,0.3598313,0.36467078,0.37321624,0.37920687,0.38242182,0.3934258,0.39747986
0.11819387,0.16407365,0.20184313,0.23247872,0.25211984,0.26552582,0.2813546,0.29310092,0.30271354,0.3107363,0.31763816,0.32305562,0.3295265,0.33555475,0.33993655,0.34529358,0.3502135,0.36149466,0.36571184,0.36918494
0.10860395,0.15265699,0.18809108,0.22641034,0.24226698,0.25531238,0.26784334,0.27855653,0.28928816,0.29673043,0.3052095,0.31283087,0.31855345,0.32474536,0.32876676,0.33569705,0.34089127,0.34427714,0.34739342,0.35072732
0.12087443,0.17098932,0.20178561,0.24065217,0.25975093,0.2745641,0.285352,0.2986448,0.3101149,0.32268924,0.3312515,0.33762142,0.34381595,0.35123155,0.35651597,0.36316878,0.37026167,0.3763593,0.3804402,0.3851135
0.16024354,0.20249942,0.2339782,0.27546737,0.30250522,0.31894585,0.33321792,0.35062113,0.36282825,0.37347558,0.38324344,0.39300704,0.39994445,0.40727273,0.41528472,0.42177802,0.42709932,0.43215978,0.4358152,0.440336
0.17634502,0.2177958,0.24682195,0.28314847,0.30954504,0.32341754,0.33887476,0.35854578,0.36889005,0.37703955,0.38589576,0.39536944,0.4016192,0.4081672,0.41477472,0.42094198,0.42578593,0.43056506,0.4347617,0.43866518
0.1711408,0.21520154,0.24144918,0.27370384,0.2981458,0.3138641,0.33348307,0.352567,0.3625725,0.37163517,0.3799809,0.3877043,0.3928926,0.39977455,0.40567908,0.41134486,0.41711453,0.42131728,0.4259695,0.42945445
0.16648926,0.20878266,0.23368093,0.25446522,0.2758691,0.29500183,0.31272104,0.32896677,0.3376345,0.34735042,0.35456043,0.36105385,0.3682439,0.3750698,0.38135874,0.3864221,0.39132267,0.39614207,0.39948735,0.40250123
0.17346999,0.21868993,0.23922278,0.25837058,0.27429706,0.288631,0.3115148,0.32223392,0.33423418,0.34153736,0.34778327,0.35465366,0.35969552,0.36436993,0.36775294,0.37203422,0.3768269,0.3816475,0.38793936,0.39052513
