0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0.95228547,0.9418591,0.9347188,0.93411076,0.9211853,0.9202669,0.9185868,0.91372645,0.9108903,0.9071522,0.9048354,0.89877045,0.89739496,0.895844,0.89317614,0.89154047,0.8892124,0.88718396,0.8832505,0.88187146,0.8807322,0.8776286,0.8761103,0.87566733,0.8734097,0.8731793,0.8684266,0.8675422,0.8642145,0.8634156,0.8615347,0.859288,0.8569732,0.8540822,0.8525939,0.8503682,0.84846514,0.84707355,0.8442217,0.8430138,0.8411593,0.83997864,0.83820546,0.8351773,0.832695,0.8307074,0.8297597,0.82644844,0.8253063,0.82317805,0.8216647,0.81955063,0.815055,0.81372863,0.8112611,0.8088331,0.8049237,0.80288583,0.79920036,0.7971352,0.7940239,0.7914713,0.7875528,0.7854783,0.78260577,0.7781375,0.7779182,0.7760109,0.77535987,0.77132845,0.7697524,0.76798606,0.7623158,0.76074755,0.759763,0.75424075,0.7515417,0.7470648,0.7432672,0.73949397,0.7383614,0.7334231,0.7300214,0.7291731,0.72607213,0.72379804,0.71878594,0.71743506,0.7140526,0.7106415,0.7052292,0.70073307,0.6975784,0.6956771,0.69320315,0.68784165,0.682474,0.678087,0.6738918,0.67116934,0.6677698,0.66597867,0.65654397,0.6506701,0.647809,0.6438432,0.6398524,0.63390285,0.62779605,0.62593335,0.62151414,0.6121341,0.61061305,0.60389614,0.59505606,0.5884642,0.58263314,0.57748705,0.5720278,0.56760025,0.5629169,0.5581449,0.55510336,0.5538386,0.5316789,0.525056,0.52079,0.51525193,0.5063023,0.49729094,0.49066284,0.48151,0.479839,0.4703865,0.46147335,0.45126745,0.44777277,0.4428832,0.4241104,0.41462654,0.40382847,0.39837942,0.38908762,0.38813075,0.37439564,0.3678422,0.36022872,0.3486756,0.3409219,0.3282507,0.31209993,0.30645227,0.2950164,0.2897133,0.27680498,0.2715086,0.2635475,0.24715297,0.23910539,0.22764522,0.22359821,0.2145345,0.19964604,0.17436577,0.162922,0.15797485,0.14885916,0.14328946,0.13180272,0.123527154,0.09993978,0.08685056,0.08010014,0.07116955,0.05762808,0.046290047,0.027005928,0.016660841,0.013063522,0.0001359626
0.9732892,0.9569778,0.95327413,0.94485223,0.94424546,0.9397007,0.933961,0.9308217,0.93012387,0.9242505,0.9204243,0.91803974,0.91542166,0.9139408,0.91104746,0.90467477,0.90338725,0.9015039,0.8993786,0.89841604,0.8977178,0.8955255,0.8924969,0.89186394,0.89047027,0.88656116,0.8832723,0.88211113,0.8813968,0.8782588,0.8763051,0.87459236,0.8729443,0.8704691,0.8679347,0.86624044,0.8651624,0.8629814,0.8610049,0.85876286,0.85630614,0.8554095,0.85256183,0.8506617,0.8492728,0.8453392,0.8433843,0.8412071,0.8393636,0.8383092,0.8351134,0.8327343,0.83010477,0.8289707,0.82610476,0.8246357,0.82270545,0.8197765,0.81744,0.8146363,0.81056535,0.8077385,0.80510736,0.8019912,0.80030817,0.7993345,0.7974215,0.7956043,0.7939926,0.7898181,0.78546697,0.7843092,0.7800735,0.7798658,0.77896285,0.7772167,0.77488154,0.77125937,0.7663148,0.7633128,0.7622242,0.7567685,0.7551765,0.7514232,0.7488803,0.7457257,0.7443384,0.73896176,0.73503715,0.7322249,0.7293921,0.7255374,0.72375035,0.7203806,0.71376556,0.71108216,0.70505494,0.70389605,0.7012332,0.69450283,0.69131935,0.68733233,0.68393594,0.67639107,0.671815,0.66938835,0.6607228,0.6593495,0.6522747,0.64839524,0.64560294,0.6415556,0.63675976,0.63377815,0.6276285,0.6182711,0.6135939,0.6089289,0.60720956,0.59990776,0.5942737,0.5875555,0.5813558,0.57745945,0.5717683,0.5674179,0.5618769,0.5543394,0.5462447,0.54006493,0.533752,0.5254317,0.5170395,0.5097826,0.5082139,0.49997416,0.49415353,0.47967458,0.47176895,0.4595657,0.4552709,0.44212905,0.4320804,0.43071282,0.42470062,0.41222528,0.40308234,0.38923186,0.3765041,0.3611108,0.35586637,0.34779376,0.3280549,0.32199365,0.3140392,0.29888427,0.28805146,0.28154537,0.2711115,0.26559857,0.2589426,0.24648525,0.2084852,0.20675124,0.18773891,0.18157144,0.17006297,0.1598203,0.1421165,0.13727245,0.11996892,0.10151174,0.08700522,0.07561668,0.06930254,0.06393428,0.044124074,0.04274829,0.027933488,0.011827126
0.96234924,0.9523577,0.95052403,0.94554156,0.9432734,0.93826526,0.93320984,0.9310565,0.92848563,0.9254151,0.9237768,0.9202972,0.9181108,0.9176845,0.9141187,0.9131024,0.9117544,0.908867,0.9073817,0.904574,0.90206957,0.900514,0.8987956,0.89653903,0.894212,0.89188147,0.8913263,0.89074355,0.8876935,0.8859063,0.88490695,0.88205284,0.8809836,0.8769559,0.8748791,0.8735409,0.87054056,0.8698307,0.8688442,0.86663336,0.8650377,0.86166024,0.8595499,0.8557509,0.8540165,0.85167605,0.85040194,0.8477164,0.84676707,0.84578854,0.8441095,0.8405934,0.83812785,0.8346017,0.8338113,0.832885,0.8305698,0.8254218,0.8245752,0.82271326,0.8212574,0.8178542,0.8158343,0.813997,0.812362,0.8094569,0.8090258,0.8052328,0.8043228,0.79969436,0.7968188,0.7958403,0.79165834,0.7876108,0.7855551,0.78317225,0.7802987,0.77854717,0.77653056,0.7709549,0.76802,0.76713884,0.7617057,0.75700736,0.7540603,0.7512415,0.7470573,0.74310464,0.7372588,0.73618,0.73333997,0.72880316,0.7266617,0.72137374,0.7201414,0.71668833,0.71276265,0.71030766,0.7037695,0.69720227,0.6923801,0.6878214,0.6871506,0.6821524,0.67790407,0.6770838,0.6696635,0.665729,0.662419,0.6596071,0.6555512,0.64939564,0.643678,0.64315355,0.64045125,0.6334464,0.63243866,0.6223261,0.6184918,0.61164993,0.60398775,0.6030611,0.5996192,0.58449924,0.58145964,0.57943344,0.57206994,0.5644107,0.558936,0.5477882,0.5447824,0.5424828,0.5280017,0.52713925,0.5180261,0.5133393,0.4971258,0.48360708,0.47634706,0.4726671,0.46803465,0.45462376,0.44981307,0.44592014,0.4420645,0.42953238,0.42506787,0.40442726,0.39828816,0.39175433,0.3854436,0.37084994,0.35982993,0.35272983,0.34073648,0.32603395,0.32028803,0.30809036,0.30595055,0.2802797,0.2680044,0.26176852,0.23464967,0.22332145,0.21117741,0.20207739,0.18772253,0.17798032,0.1667972,0.15228865,0.13121636,0.12300863,0.117767446,0.07521046,0.069695346,0.05646359,0.051686585,0.028771846,0.026136408,0.000116632764
0.9549748,0.9515816,0.948355,0.947416,0.9415598,0.9360933,0.93518794,0.9338667,0.93138736,0.93009907,0.9259032,0.92242914,0.9206868,0.9184576,0.91594225,0.914613,0.91185945,0.9096677,0.9081479,0.906675,0.90504974,0.9038317,0.9017526,0.9000536,0.8954499,0.8946408,0.8928079,0.89018923,0.8891077,0.88822013,0.8848585,0.8840164,0.88151044,0.8811896,0.8794973,0.87572956,0.87434256,0.87293446,0.86977947,0.8671755,0.8648356,0.86237067,0.86187124,0.8607341,0.85907835,0.8580791,0.85536414,0.85373855,0.85032785,0.8490379,0.84447056,0.84094316,0.83753073,0.83575916,0.83530563,0.8336788,0.83026487,0.8282523,0.82491636,0.8213591,0.82045937,0.8174002,0.8160133,0.814227,0.81348914,0.8105099,0.8073049,0.80503273,0.802021,0.79932845,0.7965098,0.7920363,0.79162455,0.78981084,0.7836125,0.78004515,0.7780612,0.77690166,0.7751342,0.770895,0.7686408,0.76746297,0.76301754,0.7583586,0.7556811,0.7533651,0.7531071,0.74789906,0.7442664,0.7415668,0.7396878,0.735715,0.7323528,0.72602993,0.7250908,0.718856,0.7156504,0.7142911,0.7108353,0.704796,0.70297676,0.69990003,0.6950127,0.69112885,0.68837905,0.68595374,0.6766416,0.67291766,0.6671148,0.6666286,0.66006464,0.6551902,0.65133905,0.6449936,0.63747567,0.6363459,0.6286341,0.6238838,0.6150658,0.6110118,0.6094982,0.6074065,0.5969057,0.5943559,0.58815455,0.5770119,0.5705339,0.5628004,0.55087906,0.54825926,0.5451665,0.53612703,0.53114,0.5286292,0.517532,0.51447564,0.5050243,0.4910563,0.4789253,0.4705194,0.46226984,0.45004362,0.4428991,0.4354443,0.42754886,0.41792932,0.40461528,0.39959034,0.38871273,0.3861621,0.373703,0.36437804,0.35507858,0.34735155,0.33191207,0.31703395,0.30484596,0.283853,0.27924338,0.26634032,0.25216162,0.23421618,0.23210411,0.21493398,0.20317595,0.18569398,0.18053359,0.16964088,0.16014257,0.13617384,0.12491941,0.1050934,0.09851199,0.080278635,0.0742375,0.06802057,0.056662753,0.043070897,0.025460336,0.0034226947
0.9526785,0.945581,0.9428246,0.9356795,0.9311743,0.9294802,0.92455107,0.9207459,0.917383,0.9168637,0.9151235,0.9126269,0.91081816,0.90978026,0.9054323,0.9032358,0.9001486,0.89752305,0.89605504,0.8942126,0.8932718,0.8918346,0.8901142,0.8871398,0.8852024,0.8839221,0.8831537,0.8799159,0.8780404,0.87552696,0.87313515,0.871604,0.86968124,0.8679766,0.8656865,0.86449313,0.8620157,0.86049706,0.856792,0.8558028,0.8536216,0.85129243,0.84968364,0.8466742,0.84305537,0.84207404,0.84005415,0.83723164,0.8336589,0.8327626,0.8306362,0.8280319,0.82713646,0.82552224,0.82301426,0.81952703,0.8186863,0.81699777,0.8130424,0.8091248,0.80784106,0.8071349,0.8058832,0.8018999,0.80154896,0.7982865,0.7928585,0.79192483,0.7889427,0.7883879,0.7832884,0.7812067,0.77875334,0.7762157,0.77333105,0.7684192,0.76688594,0.7609613,0.7588562,0.75823444,0.7539756,0.7524105,0.7473324,0.74382424,0.7370252,0.7342386,0.73197544,0.7308383,0.72501945,0.721138,0.71813536,0.71488595,0.7116228,0.7092588,0.7065635,0.7042525,0.70099676,0.69965386,0.693872,0.6898251,0.6867801,0.68322325,0.67643654,0.6727233,0.66888446,0.66352403,0.6556827,0.6540237,0.64820075,0.64502037,0.63807505,0.628497,0.62526906,0.6185726,0.61657745,0.60901666,0.6051654,0.60065657,0.5944122,0.5899227,0.5829796,0.57977486,0.57262063,0.5694815,0.5594499,0.55616134,0.54929733,0.5397299,0.533741,0.53106606,0.5208002,0.5178638,0.51222664,0.5003303,0.49924728,0.48573592,0.48051432,0.48020253,0.4618936,0.45741004,0.45369878,0.44527367,0.44321468,0.4318766,0.4217535,0.40047902,0.3898551,0.38248524,0.37587902,0.37408313,0.3553382,0.3529691,0.33694285,0.32458368,0.3205716,0.31000224,0.30333886,0.29559278,0.2815972,0.2745274,0.25160322,0.23308913,0.2197031,0.20685004,0.20128073,0.18972144,0.16847356,0.16324173,0.14359663,0.13374898,0.12142469,0.10992513,0.09303762,0.07711408,0.059774555,0.05010951,0.03713593,0.024051474,0.010968418,0.0045745876
0.9549982,0.9532139,0.9432455,0.9394427,0.93424624,0.93035436,0.9268886,0.9256557,0.9252456,0.92042506,0.9190149,0.9174641,0.9143668,0.911985,0.9098149,0.9069207,0.9053057,0.9049881,0.9038621,0.9010233,0.8973079,0.8950578,0.89185244,0.8896506,0.88813406,0.88542086,0.8816164,0.88061416,0.87907046,0.87689483,0.875759,0.8726008,0.8708767,0.8702796,0.86659837,0.86472356,0.8606992,0.85944897,0.85864156,0.8557412,0.85284555,0.8522458,0.85105777,0.85028845,0.84664094,0.8449587,0.8421293,0.8402579,0.8388122,0.8340379,0.8307451,0.8282232,0.8276735,0.82323295,0.8212874,0.8198994,0.8176958,0.817486,0.81498903,0.81051916,0.80771196,0.8040058,0.8026496,0.7971084,0.7949013,0.7921515,0.7911217,0.7875647,0.7838214,0.7799533,0.7782976,0.7765871,0.7729642,0.7708443,0.7659598,0.76337063,0.7626666,0.7591218,0.75740206,0.75683224,0.748497,0.7477882,0.7451883,0.7414175,0.7374254,0.735808,0.73084766,0.72563,0.72202194,0.7208769,0.71945184,0.71418273,0.7094101,0.70624775,0.7019907,0.69901305,0.69582164,0.6949808,0.68775576,0.68329656,0.6812104,0.6744544,0.66980016,0.6675785,0.66345775,0.66114086,0.6535036,0.64919096,0.6430609,0.64104044,0.637031,0.6346819,0.6301134,0.62156737,0.6161309,0.606457,0.6034305,0.596058,0.5900053,0.5791457,0.57678163,0.5713317,0.56568015,0.56311303,0.554778,0.54654354,0.539824,0.53795856,0.5278462,0.52298313,0.5096105,0.5072914,0.5011659,0.49672732,0.48988932,0.48108652,0.47864738,0.46958122,0.46160254,0.45009753,0.44016403,0.43849438,0.4315642,0.42209,0.40434295,0.403503,0.39290553,0.38837725,0.3804691,0.36712515,0.35360312,0.3476654,0.33005118,0.31765988,0.30827263,0.29362476,0.27964184,0.26508167,0.2558752,0.25448844,0.23964901,0.22582607,0.21944025,0.20861511,0.19919968,0.18292518,0.16973674,0.14736496,0.14024414,0.13507612,0.11292667,0.10791549,0.09296792,0.08619307,0.07764575,0.06399379,0.05410031,0.023411492,0.01624234,0.007770115
0.96251035,0.9394191,0.9266934,0.9238665,0.9236356,0.91923434,0.91513646,0.91386586,0.90848297,0.90386206,0.9019824,0.9001696,0.8975179,0.89415413,0.8922971,0.8904877,0.8875534,0.8857442,0.8834605,0.8823039,0.87885803,0.8777477,0.8744172,0.8729352,0.8703819,0.86838466,0.86715645,0.8665356,0.8627576,0.8609908,0.8594803,0.856869,0.8564139,0.8554194,0.8520322,0.84642506,0.8419648,0.8399045,0.83750623,0.83515626,0.83393484,0.8330132,0.8305534,0.8281859,0.82771176,0.82353413,0.82165635,0.81641924,0.8159596,0.8145973,0.81322056,0.80848366,0.8050941,0.8037565,0.8014711,0.7988375,0.7979875,0.7970963,0.7941142,0.7927762,0.789222,0.78309494,0.78152823,0.7786188,0.7765089,0.77455974,0.77244216,0.7703937,0.7663588,0.76285607,0.7601657,0.75683385,0.7525603,0.75055635,0.7497537,0.7459401,0.7429712,0.74008477,0.7364746,0.73329526,0.73179394,0.72761434,0.72363627,0.7195535,0.7158007,0.7140159,0.71264726,0.70907515,0.70322794,0.6927249,0.68856126,0.6848141,0.681259,0.67670435,0.6741601,0.668253,0.6664266,0.6608053,0.6566733,0.6536534,0.6474707,0.647147,0.64082366,0.6386174,0.6368721,0.6326849,0.6251685,0.6202698,0.61362237,0.61030203,0.6075071,0.60242236,0.5978184,0.5932691,0.58487064,0.5775159,0.5745647,0.5715612,0.5661522,0.5605429,0.5563777,0.55103546,0.53698796,0.5337225,0.52880985,0.5187806,0.5148599,0.50888354,0.5039263,0.4974262,0.49186644,0.4902812,0.48562208,0.48172215,0.47148255,0.4644354,0.4542543,0.446647,0.42849654,0.4201376,0.41304514,0.40247875,0.4013073,0.39883372,0.375737,0.37321463,0.36611497,0.36167365,0.35698238,0.34290546,0.32313052,0.3170731,0.30770892,0.30052406,0.29718828,0.27497086,0.26817754,0.26258665,0.25898966,0.245333,0.21656568,0.20792136,0.20285222,0.19188784,0.17704384,0.16237608,0.15391497,0.14506195,0.12234501,0.10877063,0.096340664,0.08306073,0.07204549,0.058393482,0.048081446,0.046881437,0.041087404,0.030269401,0.015707053,0.0026629334
0.9651192,0.9410672,0.93539274,0.92779446,0.9233396,0.9209595,0.9177769,0.9155041,0.91128886,0.91048837,0.9074518,0.9054233,0.89850926,0.89585924,0.89434755,0.8931787,0.8910802,0.886553,0.8860423,0.8848531,0.8830215,0.8817906,0.8773939,0.8736177,0.8728428,0.8711197,0.86784244,0.8672015,0.8658534,0.86455625,0.8601946,0.85926694,0.85551053,0.8518598,0.8505487,0.84711665,0.84419596,0.84376854,0.8422481,0.8395923,0.83855313,0.83489424,0.83187354,0.8294592,0.827949,0.82739174,0.82229286,0.81966466,0.81690943,0.8123364,0.81035066,0.8083143,0.80449176,0.8033076,0.8022918,0.80053145,0.79726446,0.79436916,0.7903573,0.787292,0.784968,0.7834189,0.7812176,0.7795135,0.7743249,0.7720347,0.7695546,0.76641405,0.7649243,0.7618723,0.7585265,0.75394833,0.7510419,0.7486865,0.74633116,0.7444871,0.7397597,0.73783565,0.73134416,0.72638625,0.72354805,0.7219646,0.71875423,0.7153163,0.7112892,0.70685965,0.70614743,0.70182246,0.6969023,0.6954144,0.6902027,0.68528014,0.6837529,0.6805452,0.6771719,0.67439663,0.6697171,0.66515756,0.65855,0.6553186,0.6529078,0.64819944,0.6466627,0.6423038,0.6321371,0.62509704,0.62183994,0.61840343,0.6133468,0.60701644,0.6031279,0.59474367,0.5911681,0.58627254,0.58366644,0.5720045,0.56784517,0.56524444,0.5599201,0.5532718,0.5463343,0.5417778,0.54160047,0.5318914,0.5268733,0.5165928,0.5121913,0.50835633,0.5035703,0.49951226,0.48921874,0.4846744,0.47675037,0.47294766,0.455059,0.45178112,0.4438383,0.43737102,0.4328175,0.4216041,0.41680455,0.40614,0.39467528,0.38287997,0.37323576,0.3707507,0.36281735,0.3547154,0.34941545,0.33725703,0.33070856,0.3219909,0.30286536,0.2928345,0.28184915,0.2772458,0.2622028,0.25167274,0.24414803,0.23826833,0.21973287,0.21242552,0.19999821,0.19271044,0.18165371,0.1673074,0.15589356,0.14576286,0.13666598,0.12715282,0.10087755,0.08371261,0.07621026,0.06482628,0.063111514,0.044441473,0.040990677,0.034312945,0.014761663,0.003359851
0.96170914,0.9525363,0.93975794,0.9342278,0.92703485,0.92229414,0.91910666,0.9184007,0.91208,0.91163653,0.90969944,0.90550494,0.9034517,0.9020317,0.90146846,0.89913917,0.8985598,0.8960102,0.89148504,0.89068377,0.8864037,0.885422,0.883619,0.88131565,0.8794233,0.87685144,0.8754396,0.87411004,0.8731723,0.8711138,0.86841977,0.8660051,0.86292297,0.86158985,0.8576314,0.85693556,0.8529919,0.85231084,0.8490787,0.84805113,0.8451675,0.84495205,0.8416864,0.8377055,0.8372007,0.8344045,0.8308091,0.8298728,0.82811207,0.82453877,0.82360667,0.82149196,0.82014525,0.8166186,0.8134973,0.8126678,0.8057167,0.8029954,0.8022086,0.79917914,0.79624623,0.7950333,0.7940023,0.7892328,0.7847768,0.7811687,0.77893066,0.7781922,0.776735,0.77086776,0.7665338,0.76262856,0.76015466,0.7589268,0.75749886,0.75609493,0.75187737,0.7475011,0.74476886,0.741032,0.73868126,0.73360544,0.729461,0.726514,0.721151,0.718234,0.71648234,0.70908004,0.7047509,0.7022186,0.6994919,0.6902842,0.6873341,0.6863596,0.68262553,0.67483383,0.6717721,0.6698421,0.6655913,0.6616247,0.6553638,0.65468675,0.6461304,0.64359766,0.6406898,0.6362161,0.63085604,0.6243703,0.6210549,0.6159568,0.6147778,0.6119304,0.5988564,0.59321284,0.59053147,0.5817455,0.5715318,0.566131,0.56095344,0.558224,0.5487542,0.54524493,0.54316205,0.53679293,0.52434915,0.5187862,0.51417255,0.50698,0.5015455,0.4985166,0.49392408,0.48959452,0.48215917,0.47904092,0.4662025,0.45980343,0.4504696,0.44366086,0.42722657,0.41777286,0.41535684,0.4105199,0.40078327,0.3919697,0.38645333,0.37940124,0.37204418,0.35709926,0.34947953,0.34699878,0.3364598,0.32748565,0.32227996,0.30588037,0.28738078,0.28273892,0.2766049,0.257582,0.2553276,0.24863063,0.23911352,0.22409792,0.2168374,0.21374767,0.19309345,0.17758858,0.16966854,0.15820028,0.14067237,0.12868126,0.11759578,0.10660007,0.09049912,0.08977567,0.059907854,0.050221756,0.02555459,0.02031036,0.013259815,0.008816261
0.98196447,0.9715969,0.95856255,0.9564146,0.95132095,0.9468654,0.9453703,0.94197243,0.9383061,0.935718,0.93466157,0.9338414,0.9292523,0.9286264,0.9275755,0.9249148,0.9235459,0.9210886,0.9206313,0.9169251,0.91556174,0.9130911,0.9108917,0.9091914,0.9055756,0.90440947,0.9029261,0.90193063,0.8995422,0.8963067,0.894754,0.8937326,0.8935576,0.88968635,0.88656956,0.8842642,0.883384,0.8817904,0.88021404,0.87674195,0.8752004,0.8719968,0.8688794,0.8682089,0.86597335,0.86512434,0.8622116,0.85961497,0.8588031,0.8543465,0.85317385,0.8526836,0.8493185,0.8475957,0.8448672,0.83900833,0.838918,0.8350394,0.83102053,0.8286088,0.8267822,0.8242952,0.82360125,0.8211012,0.8183251,0.8146251,0.8120152,0.8108465,0.8078988,0.8068436,0.803859,0.79988587,0.7971873,0.7946269,0.793459,0.78931594,0.7867221,0.78258413,0.78051096,0.77672744,0.7715997,0.7663875,0.7660407,0.7634675,0.75784796,0.755204,0.7521399,0.74833685,0.7473487,0.7405625,0.7380237,0.7323024,0.72904307,0.72667474,0.72292674,0.7203769,0.71666604,0.7071185,0.7057688,0.70516795,0.69784296,0.6955542,0.6910218,0.6879247,0.6853497,0.6818609,0.6761671,0.67035216,0.66703844,0.6560125,0.6541962,0.6492127,0.64700073,0.6372125,0.63457775,0.62699145,0.62252283,0.6163364,0.6090503,0.60636264,0.6012453,0.5991054,0.588835,0.5830511,0.57507294,0.5718682,0.56455934,0.5530649,0.5463648,0.5423282,0.5372163,0.52913517,0.52159595,0.51830804,0.51773804,0.5067104,0.49785918,0.49238512,0.483735,0.47865927,0.46477568,0.45862827,0.44838667,0.43982986,0.4305137,0.41973925,0.40935165,0.40301758,0.39566165,0.3918217,0.38326597,0.3682596,0.36400923,0.35961545,0.3443409,0.3357378,0.3217659,0.30950996,0.30009598,0.29098627,0.26110822,0.25146982,0.24547733,0.22503862,0.22202332,0.20734832,0.18616867,0.18089063,0.17343144,0.15913472,0.13684368,0.12371717,0.12089924,0.10984894,0.07418132,0.062330704,0.046573486,0.036514454,0.019099953,0.004419631
0.9744693,0.96923774,0.9617632,0.9587641,0.953516,0.9506522,0.94974583,0.9464989,0.9447358,0.9395533,0.9379931,0.9369676,0.93394107,0.9323813,0.9288993,0.9282883,0.92594194,0.9222224,0.92072195,0.9186379,0.91744596,0.9152574,0.9140134,0.9116654,0.9107269,0.91012937,0.90779334,0.9057266,0.9046108,0.90277296,0.9007666,0.89942485,0.89747494,0.8947165,0.89167154,0.88861316,0.88736707,0.8846587,0.88277453,0.8814179,0.8807679,0.8769006,0.8756282,0.87248284,0.8703133,0.86982614,0.8664982,0.86446756,0.86261064,0.86113995,0.85924625,0.85883194,0.8546985,0.84978455,0.84864396,0.8462415,0.8435828,0.8395667,0.83868825,0.8372302,0.8346104,0.8321426,0.83035207,0.8279197,0.8266873,0.8249144,0.82268727,0.821393,0.8189317,0.8136301,0.8128446,0.811156,0.8041577,0.80173874,0.7993095,0.797079,0.79443294,0.78881466,0.783227,0.7802432,0.77808857,0.7756257,0.7716489,0.7688977,0.76784736,0.7654826,0.76112825,0.7560193,0.75403863,0.74892473,0.74753606,0.74327105,0.73855805,0.7363499,0.7342032,0.73022765,0.7286004,0.7256484,0.7172858,0.7133687,0.71096575,0.7045052,0.7028213,0.6977905,0.68948084,0.6879279,0.6822568,0.67820686,0.67314535,0.67118615,0.66331816,0.66068655,0.65230167,0.6483695,0.64267766,0.6402993,0.63455045,0.62888086,0.62405956,0.6133877,0.609851,0.6037458,0.5999897,0.5924723,0.5853201,0.57881916,0.5770429,0.5719651,0.5632042,0.5508664,0.54384494,0.5285272,0.5231677,0.515641,0.5093331,0.50679946,0.4948925,0.4884246,0.48445368,0.4793615,0.46750364,0.45690608,0.44509476,0.44170216,0.43402937,0.42774135,0.42294964,0.40989444,0.40150657,0.39077523,0.38845077,0.37065786,0.35999858,0.35243607,0.3316048,0.3147598,0.30893674,0.300304,0.289917,0.2860448,0.26919505,0.2525996,0.24466018,0.22270031,0.20820239,0.19510967,0.1783325,0.17597811,0.15845014,0.14532834,0.14193526,0.12359989,0.10461659,0.09035181,0.07016109,0.06455805,0.04259633,0.040323474,0.0389723,0.007799262
0.96648675,0.9631572,0.9563119,0.9547168,0.9487294,0.9472529,0.9451006,0.94421935,0.9403247,0.94021326,0.9380598,0.9340248,0.9327488,0.9313518,0.92946076,0.9275394,0.92485505,0.923972,0.92286295,0.9195362,0.91760504,0.916082,0.9136899,0.9133142,0.9104686,0.91001856,0.90582985,0.9042628,0.9027895,0.90238374,0.8987017,0.89774436,0.89516765,0.89274025,0.8920717,0.8892232,0.88798076,0.8867022,0.88397986,0.8806949,0.87980443,0.8782956,0.87725526,0.8748479,0.87374246,0.86879426,0.8677289,0.8647213,0.8629398,0.8616583,0.86036366,0.85687584,0.8552323,0.85073465,0.8495746,0.8484197,0.8464315,0.8412529,0.83771104,0.83641154,0.8337441,0.83177054,0.82964087,0.8283652,0.8239733,0.8217388,0.8190549,0.8167781,0.8153697,0.81088424,0.8085868,0.8043829,0.8017366,0.80073565,0.79752326,0.7960044,0.79413664,0.792219,0.79166436,0.7874134,0.7830309,0.7804274,0.775382,0.7726504,0.7641983,0.7621949,0.760189,0.75662804,0.751738,0.7493437,0.74796623,0.74071443,0.73760116,0.7344101,0.7319488,0.726486,0.72094035,0.7195027,0.7169859,0.71108633,0.7048888,0.7015599,0.7007411,0.7000914,0.6928509,0.69161665,0.6855114,0.6783438,0.6688892,0.66626006,0.6650283,0.66090906,0.6580428,0.6523096,0.64060766,0.63482505,0.632255,0.6260724,0.623675,0.61498016,0.6125066,0.6039714,0.5996998,0.5913525,0.5845572,0.5765158,0.57017064,0.5636015,0.5595772,0.54975146,0.544051,0.53520626,0.52570987,0.518575,0.5172597,0.5065086,0.49642527,0.49313956,0.48526728,0.47984812,0.47064048,0.46846068,0.45722786,0.45362282,0.44563144,0.43493566,0.4167924,0.41227478,0.4053929,0.38724235,0.37636194,0.37174746,0.3644798,0.35369593,0.34311202,0.32916132,0.31338358,0.29921705,0.28490016,0.2750511,0.2637024,0.24443923,0.23553692,0.22083779,0.21364641,0.19110286,0.186022,0.16948356,0.1569765,0.14991629,0.12898126,0.11464599,0.09475337,0.087661065,0.06340203,0.05345992,0.03529102,0.030609898,0.018013287,0.0067531564
