0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.92891926,0.92343444,0.89851147,0.89483345,0.8926445,0.8897423,0.8837159,0.87680095,0.87422574,0.8718788,0.8680324,0.8666086,0.8632776,0.8603452,0.8569988,0.8521481,0.85092944,0.8484942,0.8454064,0.84370476,0.8432561,0.83740705,0.8359711,0.83244103,0.8303115,0.8264695,0.8255117,0.82291424,0.8210901,0.82005304,0.8164398,0.81432784,0.8098917,0.80778265,0.80677783,0.8037045,0.80173254,0.79780835,0.79656327,0.792879,0.78825957,0.78670853,0.7840984,0.7796015,0.7770794,0.77471006,0.7727776,0.77057046,0.7691461,0.7677445,0.7619442,0.7578121,0.7562446,0.75214356,0.750198,0.7465242,0.7446378,0.7408083,0.73874664,0.73694706,0.7316349,0.7308926,0.7288531,0.72376394,0.7207465,0.7154692,0.7122431,0.70472944,0.7011685,0.6987177,0.69532233,0.69343734,0.6886448,0.68614775,0.6813592,0.67833173,0.67056423,0.6670925,0.6636665,0.65872824,0.65220004,0.6500816,0.6469126,0.6430939,0.63615185,0.63546574,0.6300976,0.62513167,0.62025666,0.6135224,0.6079879,0.6044154,0.6007806,0.6002375,0.5961043,0.58641946,0.57484543,0.572318,0.5706436,0.55902404,0.55439675,0.54887563,0.5419666,0.5287818,0.51728725,0.5125619,0.5036612,0.4960764,0.48995537,0.47237793,0.46646944,0.46162054,0.45170772,0.4450893,0.4382415,0.42080462,0.41596738,0.4123557,0.40153286,0.39185464,0.38270202,0.3763298,0.36678898,0.3599263,0.34672302,0.33825722,0.32804865,0.3223036,0.31209585,0.30890605,0.29921392,0.28908208,0.27885702,0.26941636,0.25272053,0.24582326,0.23152494,0.21581233,0.21184148,0.20542899,0.19386108,0.18559833,0.17287464,0.16140233,0.15442283,0.14540122,0.13842034,0.13193762,0.11941645,0.10068842,0.08654875,0.07865091,0.075620964,0.06823071,0.060522337,0.040576547,0.03423286,0.011159032,0.008188867,0.0028144482
0.96280116,0.9247725,0.90940386,0.90637285,0.8985939,0.8903763,0.88173956,0.8753346,0.870827,0.8694263,0.8650012,0.8585889,0.8517234,0.84663606,0.84146583,0.8404855,0.83718544,0.835427,0.83345085,0.83076525,0.8282231,0.82212776,0.8212423,0.81456757,0.81395805,0.8108635,0.80936354,0.80637527,0.8049825,0.8030902,0.79900104,0.7979548,0.7942548,0.79017174,0.78902674,0.7886177,0.7881584,0.7820845,0.778417,0.777395,0.77205485,0.7715275,0.76520944,0.7621126,0.75954956,0.75875735,0.7557706,0.7511667,0.74996996,0.7464271,0.73843074,0.737242,0.73589206,0.73187286,0.7295525,0.72514844,0.7217899,0.7182089,0.7150586,0.70985657,0.7073155,0.70505935,0.69784766,0.6952589,0.6947521,0.69071674,0.68596256,0.6784986,0.673853,0.6711646,0.66837215,0.6667955,0.6574892,0.6553258,0.6514064,0.64889747,0.6452227,0.6399505,0.6374013,0.6330785,0.62664783,0.62482065,0.62310016,0.6180527,0.60954183,0.6075602,0.60453737,0.60070604,0.59226894,0.5916859,0.5831634,0.58074987,0.5757972,0.5693324,0.56357354,0.5523994,0.54825187,0.54660356,0.54457253,0.5404356,0.5313591,0.5261791,0.51672715,0.51526546,0.5069583,0.4973884,0.48514378,0.47250208,0.4680662,0.45825574,0.45161405,0.44791874,0.43629584,0.43343386,0.42942154,0.4234612,0.41912383,0.40462476,0.39729762,0.38282585,0.37530792,0.3717476,0.35629255,0.35253415,0.33658618,0.3323863,0.3236194,0.3181795,0.31407967,0.2953996,0.27718726,0.27432537,0.26614195,0.26104352,0.24611245,0.24155667,0.23458403,0.21696894,0.21084213,0.20185609,0.19430867,0.18390125,0.17286485,0.16245511,0.15415305,0.14268894,0.13811412,0.13177632,0.11700335,0.11118059,0.109484494,0.10040983,0.077641726,0.07437474,0.07071232,0.0540005,0.051358353,0.03608181,0.015420206,0.010096908
0.9380895,0.912594,0.9022603,0.8924496,0.8903134,0.87546146,0.8716416,0.86845785,0.862872,0.85325354,0.8506742,0.8482547,0.84590626,0.84398574,0.839556,0.8333835,0.82969564,0.82687193,0.823416,0.8217041,0.81981134,0.81580377,0.8138896,0.810494,0.8082094,0.80633605,0.8017523,0.7941669,0.79272395,0.7896752,0.7892443,0.78702813,0.7834322,0.77888745,0.7769038,0.77245843,0.7689734,0.7659973,0.76497763,0.76274794,0.75947803,0.756484,0.7533361,0.7517169,0.7498748,0.74281526,0.7382177,0.73547864,0.73458093,0.7331762,0.7293951,0.7264434,0.71974707,0.7187734,0.7177127,0.7147625,0.7103935,0.70887554,0.7007004,0.6979788,0.69639647,0.69399804,0.6908544,0.6872782,0.6835092,0.68285954,0.6794615,0.6753878,0.6721214,0.6671208,0.66455245,0.6604105,0.65718025,0.652619,0.6438794,0.64312416,0.6364867,0.634819,0.62725234,0.62325263,0.6184558,0.61376256,0.61073095,0.60612303,0.6018222,0.5949783,0.5910352,0.58936673,0.581015,0.57857764,0.57180095,0.5692457,0.5622502,0.55936694,0.5475347,0.5448372,0.54214996,0.53552467,0.52449864,0.524215,0.5159499,0.51229286,0.50438905,0.50258887,0.49035117,0.48786968,0.47377372,0.46823183,0.46258947,0.4598491,0.45342317,0.4494257,0.44443655,0.43617812,0.4241003,0.41918644,0.4133592,0.4098873,0.401274,0.39724702,0.37846547,0.37246013,0.35860386,0.34844154,0.3430046,0.33973342,0.33115178,0.32328328,0.30377802,0.30034354,0.29355785,0.2786752,0.27067322,0.26695463,0.25819302,0.24813974,0.24077384,0.23670727,0.22349851,0.21364194,0.2057135,0.19670337,0.17857909,0.17099607,0.16331038,0.14636025,0.13471729,0.13067958,0.124742694,0.11619046,0.08993379,0.08001786,0.06601111,0.062023077,0.0429136,0.040811174,0.032771707,0.019437259,0.014195414,0.0041220784
0.93009484,0.9219499,0.9195112,0.9126763,0.9063339,0.902011,0.8988046,0.8969015,0.8938768,0.89009327,0.8892768,0.8848521,0.883161,0.8818818,0.8764208,0.8724438,0.86710083,0.8665208,0.8651793,0.8636043,0.85946584,0.85325825,0.8523272,0.84920233,0.84483933,0.8433115,0.84147483,0.84023136,0.83769196,0.83380044,0.8300886,0.82787716,0.8232007,0.82085943,0.81566226,0.8134009,0.81292707,0.80912566,0.8070967,0.80388117,0.80009484,0.7924811,0.7918207,0.7892652,0.78497326,0.7818392,0.77862334,0.77430177,0.77279645,0.76561534,0.7643703,0.76064104,0.7555351,0.75285286,0.7513217,0.74914265,0.7439134,0.74160856,0.73915577,0.73474216,0.7329895,0.7295997,0.72779673,0.72239035,0.7174208,0.7137314,0.7129524,0.7051141,0.6979565,0.69497883,0.69230586,0.68727326,0.6845889,0.68211854,0.67828727,0.67393637,0.6674625,0.6656993,0.6629925,0.66022354,0.65314126,0.65186197,0.64649683,0.64400315,0.6377567,0.6300354,0.6275763,0.6178787,0.6164615,0.6122321,0.61142075,0.6036026,0.59800655,0.5974929,0.58784753,0.58496404,0.57866037,0.57350266,0.56872314,0.56658846,0.55811995,0.5489992,0.5440471,0.5430351,0.53676486,0.5289303,0.52485675,0.5184107,0.51496667,0.5076106,0.497144,0.48819593,0.4831422,0.4819304,0.47368756,0.46333295,0.45587653,0.4492972,0.44646764,0.4337164,0.42296538,0.41882473,0.4155363,0.40882984,0.40277028,0.38696343,0.3704166,0.36858732,0.35239464,0.3473325,0.3352976,0.32221732,0.3120526,0.29253334,0.2813524,0.26931265,0.26142222,0.25315607,0.2419541,0.23436788,0.22328484,0.20183924,0.1942695,0.18626447,0.17455937,0.16914797,0.15163593,0.14291923,0.13163035,0.121578105,0.10053013,0.09417326,0.08790949,0.08058209,0.06771549,0.062300283,0.042966228,0.03720347,0.027411956,0.008521832
0.928651,0.9115361,0.90702206,0.8990741,0.89827085,0.8873823,0.88476807,0.8810698,0.8775246,0.8738052,0.8724923,0.8686139,0.8665176,0.8622549,0.8603328,0.8569863,0.85591066,0.8518472,0.84688604,0.8442236,0.8423281,0.8407994,0.8366705,0.83127016,0.8302494,0.82876176,0.8270055,0.82189035,0.82080746,0.8177387,0.81290495,0.8118047,0.8083692,0.8037872,0.80174947,0.79774654,0.7937571,0.7931394,0.7897545,0.78904015,0.78463143,0.78156227,0.7777809,0.77557373,0.7738243,0.7687792,0.7685984,0.7647292,0.7608342,0.75604683,0.75254786,0.7498505,0.74702066,0.7453741,0.7420888,0.7403063,0.73741114,0.7332973,0.72787464,0.7252405,0.722722,0.71886355,0.71791804,0.70676035,0.70303726,0.6983658,0.69561595,0.69334185,0.6916759,0.6872344,0.68469155,0.6794594,0.6750889,0.67017496,0.66849846,0.66481024,0.6610812,0.6520782,0.6485316,0.64306504,0.64182013,0.6376919,0.6343295,0.6307495,0.6245727,0.6207668,0.6203046,0.60958296,0.60401607,0.60024595,0.59497446,0.58847654,0.58600104,0.5778537,0.573362,0.5699576,0.5646069,0.559948,0.55575866,0.54624045,0.5436815,0.5372082,0.53208315,0.523347,0.5168425,0.5089637,0.5052199,0.49656028,0.48528132,0.4753738,0.46728736,0.4564953,0.45151344,0.44526017,0.43869662,0.43351623,0.42294937,0.41708824,0.40914825,0.4045464,0.40142965,0.38631004,0.37765485,0.37118605,0.37094867,0.3570376,0.35585928,0.3511745,0.3428319,0.33560124,0.3231017,0.3162619,0.3083173,0.29663768,0.2738705,0.26863483,0.25570154,0.24723336,0.23661077,0.22257574,0.2156326,0.20824395,0.19423404,0.17712276,0.16547719,0.15502334,0.14627649,0.13534501,0.12641796,0.12167736,0.10221755,0.08940347,0.07589674,0.06751989,0.053271033,0.034900658,0.027610743,0.022593897,0.019506304,0.0023639621
0.9394243,0.92223203,0.9079917,0.9032528,0.8985969,0.8935732,0.88977075,0.88558584,0.87945575,0.87523806,0.8713098,0.86831903,0.86748934,0.8659899,0.8621007,0.85831267,0.85658365,0.85501313,0.8488571,0.8471455,0.8453023,0.8423345,0.83998317,0.835684,0.83420855,0.83165544,0.82843715,0.8264455,0.824075,0.82241166,0.82005566,0.8182253,0.8146874,0.8109561,0.8071933,0.8056655,0.7993018,0.79814804,0.79471403,0.7940139,0.7914811,0.7859843,0.78503615,0.7821343,0.7794455,0.7761595,0.77363133,0.77053285,0.7642251,0.7604534,0.75779176,0.7556643,0.7505871,0.74551606,0.74424535,0.7416434,0.74049336,0.73684627,0.73452073,0.731179,0.7281808,0.7211792,0.7182629,0.7160271,0.71071106,0.7078821,0.70533484,0.70150846,0.6994571,0.693296,0.69260335,0.6904487,0.68795526,0.68185025,0.67962724,0.6759085,0.67175084,0.6622569,0.66115934,0.6554637,0.64951915,0.6472544,0.6377616,0.63403153,0.6312662,0.6260937,0.62261194,0.61639315,0.61438185,0.61315984,0.60756135,0.60253185,0.5964385,0.5915092,0.58519,0.5792139,0.57494473,0.5639154,0.5611813,0.5560651,0.5505272,0.5407949,0.53753626,0.5332431,0.52447945,0.5220696,0.51902646,0.50881517,0.5061896,0.499138,0.4957056,0.48830006,0.47343156,0.46824607,0.4645387,0.45497087,0.4393945,0.43687096,0.42645186,0.421674,0.40129483,0.39447987,0.38650563,0.37978047,0.37666523,0.36564165,0.36468068,0.3558451,0.34899628,0.33883622,0.32478493,0.31181043,0.31144696,0.30228028,0.2945409,0.29033065,0.2633404,0.25008675,0.24212605,0.23006366,0.22177714,0.20902224,0.20514159,0.19719432,0.17651924,0.17111064,0.1632305,0.13920265,0.12769386,0.12720758,0.11740461,0.10558978,0.089314565,0.07439409,0.065906145,0.06436371,0.05103597,0.03310854,0.03170351,0.004668549
0.9486045,0.91871196,0.90514463,0.89834625,0.8904776,0.8834969,0.87616485,0.87378323,0.87192625,0.8683478,0.86491233,0.85885274,0.8569219,0.8544903,0.8500523,0.84846485,0.84653217,0.8423772,0.8396349,0.83713293,0.83430463,0.8317864,0.8304538,0.82448363,0.8225756,0.8216442,0.81931657,0.8163511,0.8144766,0.81072944,0.8080006,0.806069,0.7982755,0.7967816,0.7925962,0.7907003,0.7880344,0.78462714,0.7838539,0.7809922,0.77947253,0.77691174,0.7742198,0.77266985,0.76943463,0.76338947,0.7571293,0.7566466,0.755058,0.75262076,0.75097936,0.7479739,0.7443973,0.7390639,0.7387914,0.73602915,0.73300976,0.72614914,0.7236846,0.72120684,0.7194907,0.7152195,0.711307,0.7076156,0.70587856,0.70089746,0.6965242,0.6954767,0.691181,0.6876811,0.679685,0.6778303,0.6744746,0.6676854,0.6662304,0.663303,0.66170764,0.65915906,0.6505675,0.6459755,0.6425278,0.63955295,0.6345228,0.6318827,0.62961817,0.6196657,0.6170042,0.61296093,0.60799104,0.60112184,0.59945977,0.59185725,0.58385414,0.58224285,0.5730142,0.56598395,0.5631617,0.5577499,0.54712045,0.5432285,0.5323852,0.52494323,0.51983315,0.51679224,0.5160543,0.5077881,0.5056929,0.49518338,0.4938591,0.49036455,0.48475045,0.4802366,0.46876344,0.46008062,0.4528545,0.4456109,0.43549457,0.4269751,0.41786468,0.4164344,0.40417194,0.40114683,0.39435893,0.38346744,0.373333,0.36875823,0.3558036,0.3471309,0.33787465,0.33037356,0.32516426,0.3148596,0.30601248,0.2897049,0.27436003,0.27095923,0.2612312,0.24914245,0.23708348,0.2284532,0.21631753,0.1995491,0.19067812,0.18545313,0.17242314,0.16265672,0.1513519,0.13740419,0.12307444,0.11426411,0.106615715,0.10014633,0.08736808,0.06559383,0.0573852,0.036683902,0.030859554,0.016132882,0.0112991985,0.0020172119
0.9536951,0.9183928,0.9114527,0.9090611,0.9011973,0.89103264,0.888759,0.88168234,0.87698513,0.8745811,0.8714343,0.86970353,0.8643725,0.8610434,0.8580092,0.85349977,0.8525996,0.84770286,0.8440879,0.8431514,0.8397505,0.83626866,0.8345032,0.8332177,0.82764125,0.8273135,0.82519495,0.820996,0.8159282,0.8126438,0.8099073,0.8063394,0.80602926,0.8023996,0.7984254,0.7939106,0.79265165,0.79031926,0.7882322,0.7846671,0.78289104,0.7797619,0.7766592,0.770222,0.7671074,0.7643598,0.76224554,0.76000637,0.7580387,0.7526634,0.74886274,0.7465632,0.74261606,0.73845816,0.73495954,0.73444015,0.7316208,0.72606397,0.7235952,0.7185516,0.7158879,0.71367174,0.70949346,0.7049244,0.70205754,0.7009071,0.69642067,0.69311154,0.68918604,0.68349564,0.6806561,0.6768164,0.6757357,0.6695784,0.6658551,0.661059,0.6567737,0.65310967,0.65012294,0.64694977,0.63723594,0.6356612,0.6334917,0.62579685,0.6202364,0.61651844,0.6141124,0.60579944,0.600552,0.5951611,0.5897026,0.5880537,0.5865258,0.57946426,0.5756389,0.5677036,0.5652427,0.55531794,0.5481438,0.54636455,0.54207057,0.53710544,0.5336234,0.5278974,0.5228727,0.5141121,0.50652575,0.5015098,0.49327132,0.4911855,0.48136365,0.47854075,0.47426584,0.4609194,0.45377415,0.45026162,0.44460356,0.4381851,0.42904893,0.42230678,0.41927704,0.4104087,0.39757872,0.3944905,0.38670552,0.36894011,0.36017615,0.35904574,0.3460162,0.34075016,0.32667467,0.32237372,0.31866089,0.31535432,0.29135603,0.27902162,0.2725619,0.26643205,0.2578721,0.2501983,0.22985122,0.21831475,0.21639527,0.20087892,0.19454072,0.16458052,0.1542192,0.1296347,0.12714218,0.103432335,0.09485875,0.07986044,0.07849669,0.07052701,0.05979223,0.04396153,0.032839075,0.022031961,0.0199253,0.012983236
0.9512657,0.93237966,0.92949694,0.92153907,0.91191196,0.90453756,0.90251553,0.8998613,0.89384234,0.89026856,0.8864013,0.8850112,0.884037,0.87875617,0.87635636,0.8735716,0.87203777,0.86626965,0.8656949,0.86424017,0.86254615,0.8563926,0.85468245,0.8511361,0.84798306,0.84496975,0.8433693,0.8388978,0.83814263,0.8321723,0.8309935,0.82672405,0.8247901,0.8207169,0.81945115,0.8175918,0.81667644,0.81241226,0.81083304,0.80792874,0.8058737,0.8021277,0.79741865,0.7963099,0.7931978,0.7856007,0.7839978,0.77971953,0.7766832,0.7749985,0.772261,0.7710439,0.7686025,0.76014733,0.7569495,0.75628924,0.7545487,0.7520691,0.7455343,0.7428938,0.74077517,0.73600954,0.7289651,0.7284574,0.7248292,0.7211708,0.7181083,0.71397936,0.70780474,0.7061251,0.7029543,0.6999365,0.68799347,0.68492615,0.682028,0.67924595,0.67698836,0.6726941,0.6702768,0.66619545,0.66162765,0.65742207,0.6525439,0.6485239,0.64452237,0.6393678,0.6372374,0.6220308,0.62104446,0.6171362,0.614547,0.61115474,0.6024967,0.59440684,0.5920291,0.58608866,0.5803821,0.5733559,0.57156944,0.57001996,0.5619597,0.5573229,0.553924,0.54543936,0.5428945,0.53879315,0.53724694,0.52384865,0.5076334,0.50476575,0.5000421,0.48957855,0.48316678,0.4748563,0.46749634,0.46456924,0.45475718,0.44915447,0.44368923,0.44190964,0.42785782,0.42171636,0.41736144,0.40620944,0.39592344,0.3881907,0.37788358,0.36885956,0.3626892,0.357094,0.34331867,0.3325708,0.31845918,0.30803686,0.29729754,0.2900941,0.2816202,0.27856308,0.26184645,0.25134835,0.23193051,0.21967855,0.21529226,0.20792781,0.19032224,0.17668161,0.16710599,0.15549359,0.14782274,0.13482442,0.12598209,0.117584854,0.0982216,0.096609525,0.07589922,0.0482556,0.03403668,0.02443251,0.0041156216,0.0017115284
0.9726092,0.96012753,0.95260936,0.94474685,0.9376963,0.9339765,0.9322298,0.92649055,0.92057645,0.91877276,0.9161032,0.91500473,0.9106731,0.91013235,0.906871,0.9033291,0.9018468,0.8999459,0.89751434,0.89601886,0.8936168,0.8897776,0.8864337,0.88336796,0.88251656,0.87954885,0.8755371,0.8738907,0.8709395,0.8681684,0.8659911,0.8631053,0.86166763,0.85977083,0.8567769,0.85563076,0.8509671,0.84950787,0.8480842,0.8431588,0.8416274,0.83838296,0.83655596,0.8346051,0.83031297,0.8267813,0.82470214,0.8200948,0.8155523,0.81196284,0.81101954,0.80867994,0.80753803,0.8048268,0.80229074,0.79316235,0.79176325,0.78936523,0.7844732,0.78159714,0.78020257,0.7760586,0.7735866,0.76889294,0.76573044,0.7610126,0.7563539,0.753097,0.7499922,0.7450887,0.74192274,0.73849696,0.73807776,0.7359823,0.73066884,0.72928905,0.7197277,0.71815854,0.7145503,0.7079768,0.7024467,0.7011543,0.6976251,0.69246036,0.68800044,0.68320674,0.681768,0.67598486,0.67024,0.66462183,0.6626093,0.6515965,0.64861333,0.6448957,0.6369898,0.63031363,0.6259139,0.61617684,0.61109304,0.60789055,0.60554343,0.5982008,0.58972526,0.58317775,0.5773541,0.564214,0.56043124,0.55939513,0.5453757,0.54145074,0.5359603,0.5314411,0.52609926,0.5216792,0.5116281,0.50224686,0.49102893,0.485089,0.4838945,0.46968165,0.4638584,0.45573542,0.44721532,0.44113278,0.4304927,0.4125331,0.4050875,0.3964202,0.38501754,0.3781992,0.3722604,0.35435578,0.34034735,0.33568737,0.32149816,0.3077799,0.29673606,0.28360444,0.26911604,0.25621772,0.24989778,0.2394775,0.23080884,0.21765895,0.20664367,0.18933114,0.17553265,0.15697026,0.14649124,0.13314427,0.1268704,0.12323217,0.103054225,0.088125505,0.07681333,0.06273361,0.051269922,0.044984825,0.04180929,0.013836944
0.96781904,0.9616427,0.9485627,0.94729155,0.940111,0.9368374,0.9328111,0.9285303,0.92562807,0.9245456,0.9172413,0.91613597,0.9130315,0.91229576,0.9087041,0.90602076,0.902719,0.9015569,0.9007927,0.89987606,0.8932392,0.8919929,0.88843155,0.88690495,0.882715,0.8817766,0.88069296,0.8793141,0.8780139,0.8718855,0.87000465,0.86783415,0.86657995,0.86373615,0.86081475,0.8581024,0.8556726,0.85087675,0.84915644,0.846708,0.8446271,0.8423019,0.83957076,0.83571476,0.8320825,0.8314741,0.8296891,0.8260525,0.8248613,0.8216336,0.818247,0.81771976,0.81583905,0.81005865,0.8068944,0.80269957,0.80073756,0.798306,0.7962638,0.7925109,0.789394,0.78547335,0.7823375,0.77971816,0.77695256,0.77309304,0.7718404,0.7654908,0.76272076,0.7539952,0.7513355,0.74609524,0.7435559,0.74009395,0.7371449,0.7343689,0.7297144,0.7258829,0.71945655,0.7174704,0.71541834,0.7054883,0.7036482,0.69686896,0.6899253,0.68511784,0.6798513,0.6769079,0.66899824,0.6678752,0.66371274,0.6561708,0.6541662,0.64717704,0.6396795,0.6371981,0.63090783,0.62616557,0.62327284,0.61726177,0.6119115,0.60796225,0.6000044,0.5935764,0.59080845,0.57980776,0.5752395,0.5700433,0.5673048,0.55692023,0.55385673,0.54355085,0.5332476,0.5283814,0.5142808,0.5102863,0.50409216,0.49088833,0.48681542,0.47692242,0.47135645,0.46318573,0.45183223,0.4432413,0.4322835,0.42265338,0.41785267,0.41583678,0.39253286,0.38497445,0.3821576,0.36740458,0.36356145,0.35369688,0.33049983,0.31705865,0.30450243,0.29158765,0.28702354,0.28055707,0.259634,0.25186113,0.2227549,0.21094741,0.19663884,0.19278716,0.17075144,0.16519177,0.15937103,0.15172394,0.116277255,0.1103505,0.099370584,0.09306324,0.081843235,0.06443228,0.04637619,0.028667623,0.02647765,0.00582644
0.95928824,0.9551138,0.9463698,0.9428459,0.93769133,0.9334164,0.9316291,0.92733747,0.92375124,0.92321026,0.92156917,0.91988534,0.91545737,0.9132241,0.91125697,0.91005665,0.9086513,0.90647775,0.9010637,0.89971095,0.8972574,0.89591646,0.8926087,0.8899431,0.88919026,0.8870793,0.88494056,0.88178194,0.8793202,0.8780693,0.8751191,0.8732084,0.8714534,0.8677941,0.8672175,0.8648749,0.8621295,0.8571536,0.8549894,0.8522108,0.84826064,0.84486014,0.843635,0.8410692,0.83935565,0.8367707,0.8352804,0.8316667,0.82570004,0.8252676,0.8235925,0.81874055,0.81486744,0.81250507,0.8112112,0.80817753,0.8043188,0.8022404,0.801375,0.7979859,0.79466796,0.7896898,0.7884559,0.7846041,0.7805022,0.7738438,0.7717688,0.76820457,0.7647446,0.75886184,0.75539416,0.7528542,0.75023896,0.74202335,0.7392839,0.73711514,0.73684186,0.7269269,0.7259902,0.7225764,0.71570396,0.7085578,0.70674527,0.69818366,0.69744885,0.6942528,0.6900926,0.68306667,0.67627454,0.67563796,0.6683657,0.66684103,0.6599191,0.65539,0.6525854,0.643072,0.64012665,0.63725215,0.63292545,0.6301058,0.62592715,0.61389285,0.60803974,0.6036042,0.59566414,0.5903965,0.57797056,0.56855553,0.55797523,0.5561936,0.5512006,0.54487044,0.54318964,0.53386265,0.5186496,0.50412375,0.49516624,0.48801973,0.47721747,0.47601593,0.47176152,0.4675739,0.45505345,0.44638073,0.4439676,0.4369778,0.42840585,0.40434697,0.3909932,0.38569602,0.3845041,0.37349904,0.36477673,0.3568377,0.34602964,0.33845672,0.31814343,0.30583906,0.29140747,0.27748486,0.2720384,0.25657383,0.24027371,0.22695614,0.21303518,0.19346905,0.17254347,0.16977297,0.16243804,0.1385416,0.1277263,0.10689122,0.093027554,0.08128089,0.07002068,0.056103885,0.048546664,0.04350845,0.02668466,0.008103911
0.952216,0.94488555,0.94196147,0.9333857,0.9287871,0.92626536,0.92389363,0.9219629,0.919842,0.91802067,0.9161621,0.9121433,0.9100187,0.90727586,0.9067182,0.9056627,0.9018101,0.899439,0.89666176,0.8918089,0.8910745,0.88892555,0.88720155,0.8839852,0.8825087,0.87916154,0.87510544,0.874612,0.87301904,0.870654,0.8665158,0.8663928,0.8620487,0.8611103,0.8561057,0.85597616,0.85260445,0.8508715,0.8487496,0.84490347,0.84279025,0.8409583,0.83639234,0.8345513,0.8328863,0.829715,0.82636017,0.82259494,0.8208358,0.8172716,0.81240034,0.8107015,0.8084469,0.80272347,0.80118656,0.79986024,0.7992123,0.79685074,0.79264665,0.7873948,0.7865887,0.78167695,0.77958095,0.77501786,0.77016604,0.7691751,0.76505244,0.7616253,0.7582117,0.75638014,0.7525677,0.7487991,0.7463955,0.74098766,0.7401958,0.7347958,0.73359245,0.7299639,0.7260004,0.71500707,0.7124229,0.70606303,0.7015097,0.6976616,0.69583505,0.68824726,0.68056315,0.6777095,0.6709203,0.66602486,0.6651156,0.660903,0.6547803,0.649848,0.6460632,0.644187,0.6387766,0.63186616,0.62622935,0.6178729,0.60854536,0.6060407,0.6025423,0.60017705,0.5926733,0.5868394,0.58168566,0.575603,0.5702569,0.568326,0.5621676,0.55145144,0.54605365,0.5414931,0.53162354,0.52412885,0.5210795,0.5128763,0.49866128,0.4848579,0.4777139,0.46941328,0.45691332,0.4491087,0.44153455,0.4398901,0.4236987,0.42083624,0.41021347,0.39691165,0.38085845,0.3805126,0.35634694,0.34975827,0.3384879,0.33037272,0.31966317,0.30300313,0.28588367,0.27601823,0.26913875,0.25608552,0.24355398,0.22775055,0.21809614,0.20453551,0.17496468,0.16076174,0.15474772,0.1322647,0.11977276,0.10764647,0.105395444,0.09746939,0.08521021,0.06204989,0.038422223,0.03349534,0.024581023,0.0032381187
0.95842034,0.9528302,0.9487878,0.947445,0.9447258,0.9384031,0.9354664,0.9313996,0.9295799,0.92776465,0.9250562,0.92339265,0.92164826,0.92126966,0.91790193,0.9150445,0.91502136,0.91239953,0.9098679,0.90885186,0.9067869,0.9055605,0.9051536,0.9020586,0.8985403,0.8982519,0.89454544,0.89390796,0.8921298,0.8898804,0.887727,0.8865503,0.8827378,0.88140726,0.8786951,0.87825274,0.87434226,0.87216884,0.8695283,0.8679421,0.86512685,0.8636859,0.86207163,0.860263,0.859508,0.85471123,0.85375434,0.85227406,0.84615153,0.8432698,0.84211534,0.83608586,0.8355505,0.8334426,0.8305449,0.82596606,0.82402456,0.82162905,0.8182138,0.81747967,0.8152455,0.81244123,0.8057964,0.8047468,0.8027004,0.7993799,0.7964024,0.79421014,0.7900392,0.7852246,0.78106725,0.7770698,0.77600986,0.7728956,0.76949006,0.7657467,0.7628877,0.7607157,0.75988644,0.7541996,0.7523153,0.74743545,0.7380398,0.7352225,0.7318031,0.7268038,0.725243,0.72037125,0.7146779,0.7115606,0.7038754,0.70166725,0.69419557,0.69171804,0.6849519,0.68332815,0.67888653,0.6740796,0.662103,0.66008466,0.6578661,0.64746565,0.64389956,0.641333,0.6388999,0.6285175,0.6196055,0.61267686,0.6087555,0.6016529,0.5927684,0.5912963,0.5894313,0.5761428,0.5651154,0.5558306,0.54293835,0.5358447,0.5303751,0.52348095,0.5139369,0.50988036,0.49657723,0.4929935,0.482938,0.47482482,0.47110003,0.46528518,0.44204122,0.43551782,0.43069953,0.41948497,0.40074778,0.3858685,0.37170428,0.36173064,0.34961835,0.3343515,0.32273817,0.30980468,0.30522034,0.29725385,0.27951676,0.27231535,0.25140724,0.23204078,0.21842489,0.20041679,0.18859296,0.17870374,0.16726625,0.15262292,0.12601914,0.1187092,0.09970733,0.08167968,0.06407336,0.05543041,0.033991657,0.008241816
