0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.93950486,0.9085805,0.89751583,0.8734599,0.85961133,0.8505705,0.8416838,0.8333586,0.820822,0.8168612,0.8071723,0.8009264,0.79276246,0.7853922,0.7722988,0.76433897,0.752243,0.74306285,0.7338806,0.7241378,0.7234865,0.70572305,0.6945526,0.6842471,0.66370434,0.6473614,0.6378404,0.5977299,0.5608306,0.53278404,0.49436116,0.45064917,0.42454475,0.3944195,0.37972966,0.35433498,0.23011854,0.16793506,0.06924822,0.0098445
0.9286586,0.91188526,0.8894809,0.8762943,0.8677429,0.8571702,0.8433288,0.8323167,0.8286582,0.8248198,0.81242245,0.79447365,0.7824686,0.7793033,0.77299803,0.7639113,0.7607228,0.74014693,0.73788357,0.7205988,0.7086832,0.695224,0.69316834,0.66914,0.66185594,0.6490233,0.60993475,0.5993245,0.585223,0.5444188,0.5208751,0.46815076,0.4538417,0.39885953,0.37774396,0.34193027,0.21369372,0.20261967,0.14589714,0.026674133
0.92207646,0.90203935,0.87758875,0.8752436,0.863872,0.8531227,0.84163666,0.8306247,0.8157239,0.80915093,0.7932398,0.7880314,0.7864297,0.7738934,0.76423955,0.7465757,0.7433776,0.73887175,0.7220545,0.7198684,0.7087865,0.697591,0.67908615,0.66801447,0.64829665,0.6280614,0.5995863,0.58232296,0.5535501,0.5462065,0.51841754,0.43810844,0.41127095,0.3990643,0.32925376,0.2927924,0.2742195,0.1819495,0.17025883,0.063793756
0.9221901,0.91356075,0.8977829,0.8920833,0.8795549,0.87108916,0.8611167,0.8518922,0.8452146,0.8343526,0.8277711,0.82166165,0.8144116,0.80057204,0.795938,0.7892624,0.7736648,0.7678115,0.75864893,0.75049204,0.73914164,0.734651,0.718252,0.6964383,0.67829835,0.66751236,0.6449894,0.6287824,0.59199905,0.5473922,0.5417726,0.51004356,0.4873985,0.41707197,0.40488634,0.3834805,0.25097382,0.21033369,0.11817993,0.099734694
0.9157763,0.91357166,0.9003244,0.89129055,0.88396454,0.87977535,0.8794154,0.865578,0.8570751,0.8461876,0.84443235,0.84142196,0.8375204,0.82157356,0.8130185,0.8109608,0.7969965,0.78752023,0.7839754,0.7697095,0.76798743,0.7535547,0.74419814,0.7327129,0.710584,0.6788245,0.66691226,0.65455055,0.6500747,0.6258831,0.59925675,0.5334688,0.51092255,0.43899012,0.41044575,0.3805643,0.28041643,0.1928298,0.12467519,0.089194775
0.9279317,0.92280877,0.91930676,0.9148307,0.91088146,0.9091322,0.89888173,0.8948917,0.88494503,0.882091,0.8757534,0.86863613,0.8635797,0.8583569,0.8537494,0.84802717,0.8447729,0.834093,0.82294625,0.8187542,0.806686,0.8035547,0.7968922,0.7786031,0.7759356,0.7523353,0.73873156,0.71210444,0.68535763,0.6617156,0.6561156,0.627342,0.61588275,0.5618155,0.52086467,0.40927222,0.29679254,0.17726488,0.14474152,0.027286911
0.919773,0.9118281,0.9037332,0.90239656,0.8954318,0.891427,0.88877684,0.8860214,0.88485175,0.8785689,0.8684154,0.85422724,0.84945905,0.8450138,0.8434868,0.8366396,0.8282471,0.8254702,0.81902254,0.8139393,0.7964697,0.7894799,0.77733594,0.7670579,0.7555792,0.7414634,0.73037726,0.71557814,0.6927286,0.6793119,0.638847,0.6343533,0.6125161,0.5631626,0.5172172,0.46578,0.4261375,0.28780848,0.15143988,0.037573673
0.92082834,0.89851516,0.8948653,0.8863891,0.8836675,0.87645566,0.8750239,0.86897516,0.86406004,0.85966265,0.85338724,0.85052264,0.83102924,0.83022,0.81826556,0.814307,0.80970037,0.8067222,0.798559,0.7874496,0.77795345,0.7636147,0.7528663,0.7475956,0.7356161,0.72585964,0.70572007,0.69378245,0.6749738,0.6457563,0.6141796,0.596799,0.55107385,0.5292027,0.5078987,0.43841192,0.38744283,0.35053283,0.17906727,0.08870344
0.90188026,0.88659114,0.877574,0.8688925,0.8621351,0.8603873,0.8580538,0.85368055,0.850189,0.8413181,0.8375995,0.8269359,0.8188465,0.8104043,0.8056639,0.80250007,0.79477656,0.78744346,0.7825414,0.77298576,0.76079535,0.7489179,0.7375807,0.7305797,0.71777683,0.7115799,0.68402904,0.66908115,0.6561017,0.61649626,0.59589714,0.5915283,0.5786168,0.516046,0.49853042,0.47664538,0.44120836,0.34898838,0.15702596,0.10084211
0.8879937,0.87571084,0.86440855,0.85782546,0.84658206,0.8422489,0.83712333,0.83328265,0.8210055,0.81506294,0.81173724,0.79761183,0.79166585,0.7896213,0.7789074,0.7679681,0.7611375,0.7499465,0.74556273,0.73792493,0.73235834,0.7146046,0.70352566,0.69570816,0.67360914,0.651755,0.64469975,0.64121217,0.6200656,0.5915516,0.585543,0.57124716,0.5217666,0.5081749,0.50301903,0.41501153,0.39594814,0.30428362,0.15914886,0.076852806
