0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13822408,0.20909907,0.23718628,0.2637824,0.28067422,0.3004757,0.31350887,0.32693878,0.3464752,0.35915,0.37668872,0.38648006,0.39746085,0.40622365,0.4105916,0.4209172,0.4274553,0.4354851,0.44505227,0.44926473,0.45330688,0.456277,0.4615263,0.46557197,0.47001323,0.4762119,0.4791023,0.48181033,0.48411456,0.48940253,0.49475306,0.49880776,0.5023187,0.50512636,0.50744325,0.5108271,0.51347244,0.51605344,0.51811177,0.52021784,0.5240816,0.52589256,0.529799,0.53231996,0.53572625,0.53758943,0.5396307,0.5414253,0.5429038,0.5456514,0.54805315,0.54935384,0.55050015,0.55161524,0.5529334,0.5543682,0.5560456,0.5582703,0.5599627,0.5620267,0.5632096,0.5662133,0.5687298,0.5701069,0.5718633,0.57377034,0.575519,0.5767498,0.57954395,0.5807877,0.5830031,0.5876699,0.588715,0.590191,0.5965356,0.5973247,0.598893,0.60019624,0.6016302,0.60623205,0.6090741,0.61056,0.6114495,0.6135126,0.6142628,0.6155515,0.6161878,0.61675787,0.6174729,0.61840916,0.61964715,0.6208683,0.6218864,0.62368035,0.6253725,0.6260636,0.6273141,0.62876517,0.6293894,0.6303771,0.63105434,0.6332543,0.6365712,0.6375684,0.638111,0.63857573,0.6392386,0.6410584,0.6415793,0.6426824,0.64366853,0.64528495,0.6461204,0.6469546,0.64769566,0.6483607,0.64996064,0.65173215,0.6526431,0.65370804,0.6543551,0.65619284,0.65695703,0.65754706,0.6589343,0.66011125,0.66121596,0.66302246,0.6635603,0.6642459,0.6655522,0.6666031,0.66734594,0.6679146,0.6691469,0.6700685,0.67078745,0.67124397,0.6726064,0.67351,0.67438555,0.6750279,0.67715687,0.67763954,0.67841136,0.679059,0.6798788,0.6841122,0.6845634,0.685137,0.68591774,0.6880615,0.6895667,0.6903928,0.6910436,0.69169974,0.69268,0.69380856,0.69420594,0.69469047,0.6952282,0.69571525,0.69743544,0.6980806,0.6984892,0.6990404,0.6996431,0.70028585,0.7007817,0.7013622,0.70181406,0.7021381,0.7028398,0.7033446,0.7040607,0.7047499,0.70550525,0.70629245,0.70749396,0.70779127,0.7082954,0.71141595,0.7120218,0.7128599,0.71327907,0.7150511,0.71588343,0.7175919,0.7180292,0.71851903,0.7191217,0.7194302,0.71981883,0.7201951,0.72129935,0.7225067,0.72317106,0.7240927,0.7246046,0.72528553
0.15903582,0.20042811,0.23391332,0.25863075,0.28295755,0.30628118,0.31739166,0.3308302,0.3439447,0.3653018,0.37326968,0.38122532,0.38999465,0.40285704,0.40872428,0.4171902,0.42180923,0.42767578,0.43496776,0.44179642,0.4471241,0.45047244,0.45741272,0.46270758,0.467004,0.47206792,0.4769268,0.48082393,0.48372537,0.4868808,0.48966402,0.49192008,0.49803343,0.50765324,0.50996196,0.514069,0.51859325,0.52063197,0.5234776,0.52506244,0.52722484,0.53109676,0.5331131,0.53499776,0.5369369,0.5399792,0.5412234,0.54699224,0.54966277,0.55349743,0.5555344,0.5573217,0.5598444,0.5611057,0.5625007,0.5634397,0.56557375,0.5666568,0.5676937,0.56954587,0.57146007,0.57378393,0.5748055,0.57570636,0.57682055,0.5785698,0.5795198,0.58137745,0.582785,0.58392614,0.5853723,0.58651084,0.5896101,0.59053946,0.591761,0.59330946,0.59487474,0.595759,0.59854007,0.59940886,0.6012108,0.6024482,0.60327244,0.60418355,0.60555696,0.607033,0.6081483,0.60944504,0.61018425,0.61173034,0.61264163,0.6149124,0.61579823,0.6189161,0.6197601,0.6214235,0.62214977,0.6234552,0.624484,0.62672925,0.6275726,0.6284772,0.6311328,0.6320137,0.6339656,0.6355093,0.63712114,0.63767666,0.6383095,0.63903785,0.63956845,0.64129466,0.64196986,0.64288133,0.64408606,0.64494884,0.646057,0.64678913,0.6476028,0.64903104,0.64962524,0.6520874,0.6529542,0.654385,0.65502274,0.6555085,0.6566315,0.65708447,0.6593286,0.66009384,0.6610213,0.6635842,0.66471064,0.66540956,0.66615665,0.66883916,0.67013437,0.67114544,0.6716536,0.67241436,0.6728318,0.67329407,0.67440754,0.6750001,0.67653596,0.67705435,0.6791596,0.6806648,0.6817707,0.68281764,0.6832907,0.68365234,0.684558,0.68521124,0.6858193,0.6863841,0.6872276,0.6878467,0.6882146,0.68899924,0.68962747,0.69042933,0.691142,0.6918855,0.6931716,0.6938651,0.69443417,0.6959335,0.6973033,0.6977093,0.6983133,0.69888616,0.7002941,0.700904,0.7013186,0.70277554,0.70368445,0.70433474,0.7050564,0.70643663,0.70694774,0.70773417,0.70814717,0.7085856,0.70900893,0.7096171,0.71004564,0.71096605,0.71124244,0.7116974,0.7125456,0.7131611,0.71376705,0.7145634,0.7157947,0.71607363,0.71664774,0.7169765,0.71752316,0.71782863
0.12372165,0.16712615,0.21757364,0.24024917,0.26327726,0.28631118,0.3040657,0.3160796,0.32616675,0.34161353,0.3545283,0.36433038,0.36979088,0.37554824,0.3861187,0.3906623,0.4060859,0.41180542,0.41719478,0.42142743,0.42510366,0.4345806,0.43925494,0.44341928,0.4466029,0.45054334,0.45366523,0.4556952,0.45923325,0.4629859,0.46537003,0.46766898,0.4699127,0.47299662,0.4764019,0.47873122,0.48126063,0.48430285,0.4876731,0.49026644,0.49228242,0.4967712,0.49871838,0.5017371,0.50311184,0.5054942,0.50713134,0.50894976,0.5110029,0.51275456,0.51795775,0.5195204,0.5218255,0.5262398,0.52912295,0.5304797,0.53215843,0.53703666,0.5393516,0.54067683,0.5443919,0.5457258,0.5477491,0.54915035,0.55074275,0.55229497,0.5541769,0.5561728,0.55941117,0.5635209,0.5650572,0.5677981,0.5687653,0.5695651,0.5708703,0.57257783,0.5736036,0.57555145,0.57655555,0.57723445,0.5791762,0.5798103,0.5806638,0.58290195,0.58386356,0.5848627,0.5865668,0.5879533,0.5892217,0.59017384,0.5920331,0.5926878,0.59350634,0.59430337,0.5950076,0.5963914,0.59800684,0.59864223,0.6003736,0.6022788,0.6042116,0.60512173,0.6078023,0.60978353,0.6116009,0.61258954,0.6140298,0.6147985,0.6159411,0.61795396,0.6187863,0.6192832,0.6203551,0.6214737,0.62219197,0.62276137,0.6237036,0.6242914,0.62554675,0.6268659,0.62829673,0.6291968,0.62990874,0.63029987,0.63083863,0.63256276,0.6347595,0.6361016,0.6373841,0.6380457,0.6388043,0.63950884,0.64009887,0.64056104,0.6424983,0.64342815,0.64435613,0.6448838,0.64577603,0.64630485,0.64806986,0.6489704,0.6494232,0.65067333,0.6513208,0.651939,0.6527045,0.6533634,0.6551309,0.65600234,0.6564792,0.657036,0.65837365,0.65907604,0.6597887,0.66221243,0.6627671,0.66346735,0.6640543,0.6647402,0.665218,0.6670671,0.66849065,0.66900206,0.66969687,0.6709777,0.67148435,0.672367,0.6742704,0.67493284,0.6756556,0.6765684,0.67702395,0.6780789,0.6793392,0.6802219,0.6807477,0.68126357,0.68175346,0.68484575,0.685168,0.68603593,0.6865043,0.68728566,0.6876744,0.688076,0.6884733,0.689061,0.68983424,0.6901459,0.69052535,0.6914846,0.69172496,0.69216895,0.6928052,0.69430614,0.69470924,0.69527745,0.6961104,0.69676083
0.13386516,0.20321424,0.23678365,0.2548843,0.28886414,0.31112728,0.3306991,0.33884227,0.3588233,0.37186924,0.38635334,0.40371588,0.41445065,0.43477267,0.44448745,0.45289037,0.46079263,0.4658636,0.47073537,0.47575584,0.48056388,0.48690897,0.49402463,0.49686107,0.5003626,0.5071871,0.5114208,0.5152143,0.51915383,0.5218199,0.5298137,0.5337375,0.53875965,0.54228604,0.54667187,0.5491052,0.55423266,0.55677414,0.5594069,0.5634971,0.5669778,0.5689102,0.57098514,0.5733968,0.57615596,0.57823175,0.5802835,0.5821187,0.5840312,0.5868353,0.58866614,0.5902818,0.5929603,0.59483224,0.59871405,0.6012381,0.6024841,0.6035624,0.60482204,0.6063507,0.6076768,0.6097693,0.61097544,0.61349744,0.6150306,0.6168777,0.61827517,0.6198333,0.6211588,0.6238413,0.62749493,0.6287609,0.63057774,0.631748,0.6349284,0.6374442,0.6393325,0.64034194,0.64137334,0.6424281,0.64350384,0.64463294,0.6463951,0.64806056,0.6491065,0.65011436,0.6513446,0.65244263,0.6534966,0.65479064,0.6558561,0.65678936,0.657505,0.6595661,0.6606148,0.662386,0.6630726,0.66411227,0.66672677,0.667426,0.668594,0.66931754,0.67032075,0.6710443,0.67205125,0.67341274,0.67421615,0.6754751,0.6768081,0.67759395,0.67862266,0.6797639,0.6807049,0.6812744,0.68200105,0.6829531,0.68348455,0.684218,0.68608654,0.6877132,0.68845654,0.6891395,0.6899948,0.691212,0.69163144,0.69263387,0.6934808,0.6946459,0.6957773,0.6965423,0.6969871,0.6986984,0.6992558,0.69986314,0.7003569,0.70110947,0.702407,0.7028614,0.70351386,0.70414466,0.70523345,0.70584613,0.7063208,0.7068293,0.70777154,0.70829886,0.70871496,0.71006197,0.71102226,0.7122649,0.71280694,0.7132611,0.71366674,0.71436554,0.7155348,0.7160854,0.7167115,0.7173969,0.71778053,0.71838766,0.71948487,0.7206791,0.7215661,0.722101,0.7235917,0.7242705,0.72509533,0.72556454,0.7262356,0.7271203,0.72817445,0.72851616,0.7296435,0.7304271,0.7308986,0.7313457,0.7321861,0.73339486,0.73384196,0.7343268,0.735146,0.7356403,0.7361658,0.7366115,0.7369995,0.73750246,0.7384423,0.739155,0.7401944,0.7409553,0.7431306,0.7437679,0.7441931,0.74473864,0.74566144,0.7463587,0.7467474,0.747536,0.7478776,0.74833524
0.11559476,0.16608912,0.19490477,0.2512097,0.27470165,0.3043478,0.32054868,0.3333911,0.35254535,0.36254403,0.37105703,0.37964168,0.401223,0.4065494,0.41513368,0.4195301,0.42955652,0.43681377,0.4418925,0.44668594,0.45046258,0.4534528,0.45799035,0.46208477,0.4659289,0.46837336,0.4713847,0.47768816,0.48338923,0.4858614,0.4896285,0.4936925,0.49624977,0.5002882,0.5032925,0.50538677,0.50838965,0.5104458,0.51251113,0.5178029,0.5214322,0.52737105,0.53034914,0.53224427,0.535797,0.537827,0.5391498,0.5412311,0.54308665,0.5449601,0.54694664,0.5484635,0.55014807,0.5524053,0.5535579,0.55502427,0.55681056,0.5579271,0.5609756,0.5620913,0.56425583,0.5658763,0.5675391,0.56936425,0.5705451,0.5725835,0.5751165,0.5761196,0.5781036,0.5793462,0.58030814,0.58105046,0.5832948,0.58440274,0.5857831,0.5868094,0.5891254,0.59055823,0.59193903,0.5931098,0.59441364,0.59540915,0.59703183,0.5979882,0.59917486,0.6005877,0.6014124,0.60240114,0.60331774,0.6041964,0.60592467,0.60795474,0.6095193,0.61016905,0.61092556,0.6119153,0.61254126,0.6134717,0.6144113,0.6153846,0.61635536,0.61795455,0.6188853,0.6197843,0.6210344,0.6217537,0.622258,0.62308335,0.62376034,0.6251649,0.6255446,0.6263862,0.6274539,0.62787294,0.62847304,0.6291133,0.62975436,0.63105065,0.6318509,0.6323651,0.6329782,0.63391876,0.6355545,0.6362761,0.63693124,0.63746953,0.63851273,0.6392624,0.6400911,0.6409367,0.64184725,0.64281845,0.6436249,0.6440445,0.6447427,0.6463856,0.6471762,0.6480064,0.6485439,0.6489194,0.6504123,0.6518527,0.6524061,0.65294486,0.6537848,0.6543496,0.65529466,0.6561548,0.6566546,0.6575964,0.6582577,0.65900254,0.65946865,0.6599756,0.6607378,0.6612515,0.6628956,0.66356647,0.6640804,0.66464275,0.66565454,0.66649956,0.6672328,0.66765517,0.6685937,0.6690281,0.6696999,0.670382,0.6714262,0.67210543,0.67254555,0.6730025,0.6734108,0.6739739,0.6749485,0.67610836,0.67707527,0.6773763,0.67783415,0.67835474,0.6787174,0.68029606,0.68081015,0.6812645,0.6816335,0.6821946,0.68274426,0.68310493,0.6834606,0.6838803,0.6843044,0.68475306,0.68581533,0.6864348,0.68704337,0.68831307,0.6888109,0.68939143,0.6896788,0.69004774
0.14981006,0.20439395,0.25086054,0.29950732,0.33243105,0.36258826,0.37792674,0.39276406,0.40762237,0.41727147,0.4308156,0.4380498,0.44731584,0.45731568,0.4659577,0.47290468,0.47904658,0.48508182,0.49302423,0.496968,0.50426507,0.5078866,0.5117653,0.51647156,0.52211833,0.52552474,0.52870774,0.531435,0.5345865,0.53687465,0.54171115,0.543698,0.5477419,0.5503408,0.5526205,0.55636936,0.5588714,0.56062317,0.5633585,0.5651611,0.56746215,0.5698476,0.577254,0.5801032,0.5814926,0.5882695,0.59020233,0.5916481,0.59692526,0.59966666,0.60163856,0.6029822,0.6052469,0.60720676,0.60990715,0.6114958,0.6129017,0.6153722,0.61700934,0.6189289,0.6207384,0.62242043,0.6239234,0.6253136,0.6273553,0.6286617,0.6299231,0.63167334,0.63369656,0.6349363,0.63635117,0.63830185,0.6400939,0.64158285,0.643454,0.6457307,0.6466835,0.64831024,0.64967865,0.65067935,0.65287673,0.6539037,0.65489435,0.6563728,0.6587566,0.6595009,0.6605119,0.6621785,0.66333836,0.66399413,0.66623193,0.6670597,0.6676935,0.66909635,0.67067236,0.6722503,0.6734164,0.6745812,0.6756009,0.67663145,0.6775865,0.67904335,0.6801099,0.6807532,0.6817431,0.6828583,0.68382967,0.68476135,0.6859695,0.6877812,0.68847734,0.68962777,0.6902256,0.6909874,0.6920585,0.69261515,0.6937282,0.6942889,0.6950853,0.69655156,0.69744194,0.6981558,0.69884026,0.69935983,0.69999623,0.70063055,0.7014675,0.70206267,0.7026902,0.70343256,0.7042515,0.7050376,0.7059061,0.7064075,0.7073247,0.70844233,0.7091011,0.7098667,0.71059185,0.711135,0.71187127,0.7127318,0.7133621,0.71381664,0.71421415,0.7149612,0.715829,0.71634436,0.71727836,0.7179568,0.71924704,0.7197221,0.7202808,0.7213176,0.7226109,0.7230333,0.72346574,0.7239483,0.72463006,0.72519773,0.72574663,0.72636205,0.72710925,0.7276112,0.7285661,0.7290001,0.73195297,0.7326799,0.73319286,0.7341065,0.7349377,0.7352834,0.7358825,0.7364799,0.737163,0.73774606,0.73822016,0.73892415,0.7404128,0.7409301,0.7413546,0.7425233,0.7435829,0.74402136,0.7443962,0.74492306,0.74581325,0.74629384,0.74719894,0.74911517,0.74946815,0.7497882,0.75009805,0.7504264,0.750851,0.7511591,0.7515025,0.7520435,0.7524886,0.7529256
0.15004739,0.22050078,0.26818302,0.30261952,0.3499726,0.37469637,0.39168128,0.41244164,0.42410025,0.44316614,0.45320803,0.47218606,0.48762134,0.49417925,0.5053695,0.5135089,0.5186367,0.52911043,0.53355396,0.54114914,0.5502767,0.5546533,0.5619307,0.5649095,0.5698695,0.57424164,0.5781817,0.58150995,0.58637875,0.5889312,0.5915504,0.5952958,0.5982514,0.6016489,0.6040459,0.606147,0.6118136,0.6149276,0.616993,0.6188486,0.6212827,0.6234512,0.6256298,0.627517,0.62956613,0.6319151,0.6340845,0.63607615,0.6394581,0.64155966,0.6431965,0.64477754,0.64675975,0.648075,0.65143806,0.6534096,0.6548563,0.65597725,0.6574209,0.65944767,0.66152716,0.6627216,0.66402787,0.66629267,0.66750026,0.6686774,0.6706736,0.67213744,0.67512363,0.67683023,0.67817473,0.6793964,0.681272,0.68308306,0.68402004,0.68504727,0.68608177,0.6869722,0.6882064,0.68904996,0.69022137,0.69178635,0.6927488,0.69429284,0.6971813,0.6983167,0.699421,0.70039546,0.7012782,0.7023491,0.7030849,0.7041413,0.70521533,0.7059851,0.70731914,0.70811087,0.711038,0.7126371,0.713714,0.71770144,0.7183721,0.7198737,0.72052604,0.7214269,0.7222976,0.72287524,0.72380114,0.7250473,0.72598594,0.7273933,0.7283211,0.7291722,0.73037076,0.73089135,0.7316554,0.7324088,0.73304623,0.7336506,0.734321,0.7349409,0.7359275,0.7367506,0.7373413,0.7380711,0.7394307,0.73985845,0.7406913,0.74237496,0.74363345,0.74408436,0.74457365,0.74524885,0.746249,0.7471718,0.747529,0.7481749,0.7492327,0.7503458,0.7521533,0.7530628,0.7535394,0.7544723,0.7552444,0.75595057,0.75687224,0.75749356,0.75798094,0.7586706,0.75913066,0.7598093,0.76024485,0.76104105,0.7615357,0.7619655,0.7625372,0.76294154,0.7635058,0.7640817,0.7644894,0.7648506,0.7652397,0.7657292,0.7660782,0.7668353,0.7672528,0.76774436,0.76815534,0.7685663,0.768976,0.7704358,0.7708755,0.7716679,0.77205485,0.7726228,0.7734966,0.7742101,0.7746987,0.7752886,0.77572745,0.7760972,0.77640605,0.7768663,0.7772062,0.7775717,0.7780238,0.7785947,0.7803396,0.78063875,0.7811425,0.7815941,0.7819662,0.78242606,0.7827705,0.78330976,0.7837784,0.7845188,0.7848831,0.7852373,0.7857867,0.78618944
0.18493971,0.25272334,0.30553395,0.32761177,0.36735338,0.39405495,0.41009682,0.4293035,0.44440755,0.4561802,0.47311857,0.4846278,0.49208182,0.5008264,0.50869733,0.51447874,0.51928866,0.5235198,0.527515,0.535056,0.54151,0.54615515,0.54933035,0.55553454,0.5592686,0.5637984,0.5674543,0.5716999,0.57476145,0.5782651,0.58200765,0.5860839,0.5889112,0.5920413,0.5966129,0.59905636,0.60291386,0.6057072,0.60823923,0.61183673,0.6155763,0.6218743,0.62603515,0.627602,0.62971956,0.63176095,0.6340014,0.63646096,0.6380274,0.640544,0.64191186,0.6436248,0.6462959,0.64790344,0.64956117,0.6515054,0.65348285,0.6546986,0.6558186,0.6577349,0.6599512,0.6612632,0.66268617,0.66408205,0.66582495,0.666939,0.66802025,0.6698173,0.6709949,0.6733774,0.674675,0.6756143,0.6770316,0.6786878,0.6795286,0.6805742,0.68186593,0.68338126,0.68492645,0.68702346,0.6879004,0.6890468,0.68992615,0.69133335,0.69237185,0.6935684,0.69512594,0.69586337,0.6968741,0.69895506,0.7005673,0.7019571,0.7029856,0.7045596,0.7054242,0.70652646,0.70743394,0.7085872,0.7096572,0.7103314,0.711722,0.712557,0.7132731,0.7141746,0.7152769,0.7168049,0.7175335,0.7184295,0.71900773,0.7198477,0.7211272,0.7218929,0.7229032,0.7239404,0.7248385,0.72618103,0.72732943,0.7279196,0.72896177,0.72987634,0.7306274,0.7315674,0.7327483,0.7335218,0.7342607,0.73531574,0.7358617,0.7367524,0.737724,0.7384045,0.7389705,0.73961014,0.7401262,0.7407631,0.7416072,0.7427938,0.7435508,0.7440259,0.74463075,0.7453286,0.7460908,0.7471016,0.7476951,0.74862623,0.74937147,0.75033164,0.75084615,0.75133234,0.7521203,0.75291157,0.7556383,0.7562458,0.7567031,0.7571983,0.757867,0.7584677,0.759078,0.75947565,0.7601195,0.76056635,0.76235455,0.7631544,0.7637094,0.7642918,0.7650205,0.765424,0.7657199,0.7663213,0.76726335,0.76798433,0.7684153,0.76977324,0.77018464,0.77169585,0.7724326,0.77297986,0.77379274,0.7749056,0.7754271,0.7762478,0.77698946,0.7775277,0.7779752,0.77848965,0.7789705,0.7797306,0.7802329,0.7806552,0.78096575,0.7814185,0.78178257,0.7823739,0.78276765,0.7832684,0.78362864,0.78404665,0.7851536,0.7857917,0.786506,0.7870088
0.20096156,0.26187354,0.30797628,0.33156002,0.35841227,0.38216874,0.39752465,0.41386306,0.4253858,0.43687752,0.44852266,0.45866147,0.46831268,0.4778458,0.48304623,0.488646,0.4939404,0.4999803,0.5056859,0.5093836,0.51380056,0.5179046,0.52155757,0.5254473,0.52946204,0.5333101,0.5373247,0.5426827,0.5452817,0.5487992,0.5517103,0.5549196,0.55808866,0.56170046,0.563967,0.56656724,0.56901616,0.57348776,0.5761361,0.57811624,0.5809475,0.5835822,0.58597916,0.58970803,0.5924995,0.59667605,0.5988733,0.6017693,0.6041654,0.6062311,0.6100589,0.6115252,0.61323076,0.61516625,0.61651844,0.617929,0.6192498,0.62096167,0.6230871,0.624529,0.6274634,0.6291243,0.6302634,0.63198507,0.6340922,0.6355921,0.636971,0.6390243,0.6404627,0.6416247,0.6436628,0.6450188,0.64625776,0.64778817,0.6487297,0.6497161,0.65326566,0.65486574,0.65641105,0.6577758,0.659258,0.66014344,0.6611803,0.66464186,0.66560894,0.6670079,0.6685541,0.6694331,0.6705978,0.67158175,0.67259544,0.67347544,0.67438436,0.6759055,0.67688805,0.677858,0.67939204,0.68016064,0.68100804,0.68217164,0.68323046,0.68396616,0.6846441,0.6854351,0.6877315,0.6888549,0.68957406,0.6905109,0.6911941,0.6917871,0.69265383,0.69337404,0.69386584,0.69598967,0.6973667,0.6983606,0.69918436,0.69996643,0.7010274,0.70172524,0.70222324,0.70283496,0.7036026,0.7047464,0.7056918,0.7070073,0.70763034,0.70819366,0.70883393,0.7100512,0.7106704,0.71161854,0.71230286,0.71298265,0.7140584,0.71487355,0.71566916,0.71620697,0.7177748,0.71851313,0.71931636,0.7199783,0.72068125,0.72135866,0.7219809,0.72261477,0.72413564,0.7247642,0.7253235,0.7257767,0.72644764,0.7270117,0.72767854,0.72841096,0.7287609,0.72947574,0.7306824,0.7311634,0.7317225,0.7326009,0.7330914,0.7335544,0.7344615,0.7348714,0.7355731,0.73620915,0.7377142,0.73824793,0.7391564,0.739881,0.74038666,0.7408422,0.74138683,0.7417795,0.74253076,0.7430934,0.7439124,0.7443473,0.7447401,0.7451003,0.7455728,0.7464162,0.7475699,0.7480489,0.7484452,0.7489032,0.7492473,0.7497487,0.75128156,0.75194246,0.75253546,0.7530005,0.75360405,0.7541817,0.75488424,0.7553066,0.7560941,0.7567611,0.75734967,0.7576678
