0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,,,,
0.1674949,0.31461826,0.39339313,0.43155536,0.46684316,0.493736,0.52413595,0.5608979,0.589906,0.60583156,0.6199537,0.6335373,0.6420594,0.6522468,0.66041,0.669807,0.67710215,0.6865178,0.7073061,0.71652156
0.09387699,0.19547977,0.24589908,0.25788546,0.28196296,0.29631165,0.30834338,0.32101962,0.33181146,0.34333682,0.35634795,0.36559182,0.37382388,0.38353544,0.3915477,0.40002155,0.40776092,0.41451052,0.42464757,0.42993018
0.059825584,0.103303336,0.18585487,0.19916171,0.2125576,0.22226126,0.22867855,0.23608376,0.24088155,0.246718,0.25344777,0.26379853,0.27034912,0.27710205,0.28230825,0.28735644,0.29244506,0.29742005,0.30528802,0.3104208
0.07154338,0.121871635,0.16867593,0.19423297,0.2081108,0.22082406,0.23408581,0.24356914,0.25458834,0.25998986,0.26617324,0.2708557,0.27473933,0.28025028,0.28517622,0.2886964,0.2931532,0.29920846,0.30268362,0.30919224
0.08742972,0.1265938,0.17021018,0.19970372,0.21277873,0.22664477,0.23770203,0.24879113,0.25714457,0.26618725,0.27653775,0.28523073,0.29158065,0.3014404,0.30555862,0.3084375,0.31357872,0.31853122,0.3215905,0.3258703
0.11759288,0.16851917,0.20547765,0.23305947,0.25683174,0.2700647,0.28467628,0.29706806,0.30687428,0.31884298,0.3272479,0.33435678,0.34166062,0.34679118,0.3528963,0.35917544,0.366396,0.37293062,0.37589437,0.38013738
0.11911633,0.16830659,0.22039865,0.25324923,0.27407616,0.28957272,0.30216488,0.3161243,0.3262428,0.33683512,0.34373137,0.3500113,0.35748178,0.36099613,0.3674547,0.3726266,0.38158098,0.38501063,0.38988173,0.3932283
0.09772944,0.16446356,0.2032661,0.2298803,0.24543864,0.2619621,0.2759374,0.2880169,0.29498005,0.30630726,0.31273034,0.31833488,0.3285529,0.33818084,0.34722468,0.35133114,0.35594591,0.3593133,0.3672155,0.37015033
0.08385191,0.13397428,0.19300562,0.21580958,0.22763589,0.24705988,0.26172087,0.2729521,0.279732,0.28862587,0.29366913,0.30182725,0.30604342,0.3108278,0.3270477,0.33045703,0.333477,0.336559,0.34212545,0.34541443
0.07396885,0.11799165,0.17442685,0.19866973,0.21056578,0.22982574,0.24356309,0.25444785,0.264038,0.2700274,0.27489504,0.28443906,0.2883384,0.2953726,0.3126536,0.31577793,0.31842107,0.3214392,0.32503346,0.32802075
0.067461945,0.11309366,0.15514892,0.17729688,0.18935786,0.20318995,0.21504787,0.22551918,0.23674414,0.24170592,0.24716121,0.2515215,0.25628218,0.2648706,0.2690762,0.27434465,0.2828672,0.28825572,0.2912938,0.2941989
0.06691244,0.11233931,0.15026079,0.17115442,0.1820181,0.19429499,0.20624433,0.21921918,0.22961289,0.23953567,0.24519472,0.25070617,0.2562537,0.26301104,0.26699272,0.27188575,0.276881,0.2825913,0.28644818,0.29275748
0.100779615,0.15005872,0.187787,0.21247405,0.2376548,0.25308824,0.26581493,0.28163302,0.2942015,0.30625844,0.31694746,0.3275761,0.33534852,0.34430352,0.3498967,0.3569228,0.3617253,0.36566007,0.36981288,0.37316135
0.112740785,0.16551152,0.19941361,0.2213376,0.24449414,0.25745675,0.27120945,0.2832732,0.29694524,0.3094449,0.31796828,0.32713354,0.33637607,0.34446627,0.35031593,0.35638478,0.36039266,0.36428744,0.3684967,0.37207404
0.1221351,0.18269724,0.21220922,0.23676386,0.26027602,0.2774196,0.2909732,0.3038332,0.31737486,0.32825813,0.3371429,0.34601167,0.3522157,0.35862514,0.36702183,0.37381542,0.37770134,0.38225925,0.3878381,0.39167744
0.12432301,0.1893114,0.2139532,0.23457582,0.25337097,0.27360114,0.28599313,0.29786184,0.3090427,0.3199443,0.32957506,0.33790556,0.34481534,0.35228682,0.35596585,0.35985252,0.36541438,0.3711561,0.37524283,0.37929505
0.11722942,0.1726999,0.19772874,0.21937093,0.23806523,0.26025218,0.2739515,0.28643343,0.29787898,0.30844432,0.31938803,0.328635,0.3365462,0.34319738,0.3466317,0.35073388,0.35596222,0.36128768,0.36573675,0.37030944
0.14067893,0.1945188,0.21882589,0.24221428,0.26309547,0.28878576,0.30381334,0.32231367,0.33403218,0.34347835,0.35866714,0.36922145,0.3770697,0.38232732,0.3854824,0.39089465,0.39765042,0.40380955,0.4068969,0.41120777
0.18539825,0.24179137,0.26784816,0.29810417,0.34042495,0.36120996,0.3785057,0.3945744,0.40542373,0.4211551,0.43180916,0.43961692,0.44939566,0.45464367,0.4581108,0.46459654,0.4709977,0.4786862,0.4835017,0.48840308
