0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.11819387,0.16407365,0.20184313,0.23247872,0.25211984,0.26552582,0.2813546,0.29310092,0.30271354,0.3107363,0.31763816,0.32305562,0.3295265,0.33555475,0.33993655,0.34529358,0.3502135,0.36149466,0.36571184,0.36918494,0.37415937,0.37745884,0.3821717,0.38648516,0.3889791,0.39366615,0.39623404,0.40079647,0.4032287,0.40580133,0.40766394,0.40989202,0.41227302,0.4141103,0.41712692,0.41859657,0.42018005,0.42178223,0.42391554,0.4288797,0.43057066,0.43268907,0.43445492,0.4365639,0.43817845,0.44126192,0.44236514,0.444774,0.44632387,0.44745803,0.44863984,0.44978088,0.45159718,0.45254076,0.4548715,0.4565103,0.4587073,0.46000484,0.46155846,0.46293718,0.46581584,0.4668106,0.46973002,0.47118524,0.4724134,0.47435957,0.4763937,0.4776268,0.47949255,0.4804481,0.48259348,0.48414984,0.48513177,0.4860259,0.48724857,0.48800984,0.4898029,0.4912248,0.49305385,0.4939606,0.49503917,0.496049,0.4973097,0.49804634,0.49914917,0.49984542,0.5005391,0.501416,0.50239325,0.50403994,0.50477666,0.5056453,0.50683063,0.50814056,0.50893694,0.51042825,0.51143056,0.5129966,0.5144022,0.51567537
0.10860395,0.15265699,0.18809108,0.22641034,0.24226698,0.25531238,0.26784334,0.27855653,0.28928816,0.29673043,0.3052095,0.31283087,0.31855345,0.32474536,0.32876676,0.33569705,0.34089127,0.34427714,0.34739342,0.35072732,0.35719398,0.36040023,0.36522394,0.36755896,0.37030202,0.37477735,0.3778743,0.38223565,0.38520142,0.38820383,0.39119297,0.39359033,0.39562473,0.3975582,0.3994736,0.40159804,0.40683573,0.4083968,0.4106282,0.4129095,0.4153229,0.41750443,0.41982806,0.4222028,0.42466992,0.42659917,0.42846853,0.4321357,0.43412206,0.43596944,0.44077805,0.4424336,0.4448019,0.44672677,0.44848368,0.45066962,0.45200825,0.4530638,0.4548053,0.4578957,0.4596608,0.46242735,0.46406287,0.46566218,0.46710292,0.46890634,0.47072965,0.4727525,0.47483864,0.47780105,0.47950754,0.4806971,0.48220876,0.48370895,0.48513907,0.4872688,0.48846066,0.490498,0.49173748,0.49343964,0.49425647,0.49534488,0.49660152,0.49737522,0.4992891,0.50086004,0.50196815,0.50297815,0.5041871,0.505963,0.5074942,0.5092618,0.5102037,0.51318175,0.51413625,0.5151389,0.51594454,0.5171413,0.51819193,0.5190543
0.12087443,0.17098932,0.20178561,0.24065217,0.25975093,0.2745641,0.285352,0.2986448,0.3101149,0.32268924,0.3312515,0.33762142,0.34381595,0.35123155,0.35651597,0.36316878,0.37026167,0.3763593,0.3804402,0.3851135,0.38928148,0.39370626,0.39831832,0.4019314,0.4047539,0.4082294,0.41221064,0.41524976,0.4179155,0.42176136,0.4245456,0.42737186,0.42994744,0.4325144,0.43462545,0.43727326,0.44011784,0.44206202,0.44569233,0.44853777,0.4516641,0.45310366,0.4545845,0.45841435,0.45983747,0.46241307,0.4638509,0.466567,0.46809334,0.46967366,0.4740812,0.4764066,0.47843635,0.47996002,0.48110256,0.48278895,0.4859159,0.4873554,0.48942333,0.49131137,0.49326032,0.4955134,0.4978422,0.49975502,0.5019648,0.50359005,0.5052351,0.50673735,0.5087024,0.51016015,0.51146704,0.5125438,0.5147491,0.5157913,0.5166558,0.5177204,0.5198321,0.5209325,0.52215755,0.5232694,0.5242602,0.5253611,0.52690446,0.5279181,0.52884704,0.53024566,0.53139985,0.5326992,0.5334676,0.53529596,0.5364751,0.53773403,0.53907114,0.54025006,0.54141617,0.54279035,0.54388523,0.546352,0.5475823,0.5489307
0.16024354,0.20249942,0.2339782,0.27546737,0.30250522,0.31894585,0.33321792,0.35062113,0.36282825,0.37347558,0.38324344,0.39300704,0.39994445,0.40727273,0.41528472,0.42177802,0.42709932,0.43215978,0.4358152,0.440336,0.44622284,0.44994086,0.45397428,0.45747852,0.4598117,0.46346688,0.4668237,0.4689282,0.47178447,0.47542512,0.47776222,0.48049802,0.48355347,0.4859092,0.48841205,0.49100554,0.49336052,0.49563363,0.49760726,0.50114036,0.5035329,0.50538474,0.5076359,0.50964636,0.51115084,0.5128602,0.51513845,0.5169328,0.5190884,0.5205369,0.5220661,0.52399576,0.5259952,0.52871686,0.5303418,0.532558,0.533742,0.5349305,0.5360166,0.5372693,0.53858244,0.5397488,0.5410301,0.54207826,0.54401827,0.5456224,0.54711765,0.54990906,0.5519704,0.55309296,0.5543917,0.55547714,0.5568702,0.55992347,0.561183,0.56256056,0.5639099,0.5647918,0.5655668,0.56656843,0.5680838,0.56903243,0.57041734,0.57125217,0.5722501,0.5732463,0.57409817,0.5749787,0.5762601,0.577728,0.5788421,0.57965404,0.5806441,0.5816234,0.5823712,0.58348686,0.5846391,0.5857451,0.5865274,0.5879193
0.17634502,0.2177958,0.24682195,0.28314847,0.30954504,0.32341754,0.33887476,0.35854578,0.36889005,0.37703955,0.38589576,0.39536944,0.4016192,0.4081672,0.41477472,0.42094198,0.42578593,0.43056506,0.4347617,0.43866518,0.44175765,0.4460862,0.44959405,0.4535,0.4563442,0.4590312,0.46232593,0.46528995,0.46759126,0.46942547,0.4719937,0.47442544,0.47707957,0.48061734,0.48336744,0.48546854,0.48814076,0.49094418,0.49289858,0.49517116,0.49673963,0.49840182,0.5017772,0.50378305,0.50557613,0.5077477,0.5091881,0.51163405,0.5155318,0.5170119,0.5190912,0.5203547,0.5219972,0.52316403,0.5244843,0.52595913,0.527128,0.5282615,0.529698,0.5322483,0.5349897,0.5358424,0.53744143,0.538983,0.5410163,0.542253,0.5433984,0.54505897,0.5466902,0.54897773,0.55054694,0.55175203,0.5541181,0.55507284,0.5562248,0.5573592,0.55841535,0.55958617,0.5607981,0.56240654,0.56357956,0.56448644,0.56559455,0.5670955,0.5682566,0.56926244,0.5702491,0.5710575,0.572074,0.5730662,0.5741667,0.57515395,0.5762897,0.5774867,0.5783935,0.57956165,0.58113503,0.58271354,0.5839235,0.5844556
0.1711408,0.21520154,0.24144918,0.27370384,0.2981458,0.3138641,0.33348307,0.352567,0.3625725,0.37163517,0.3799809,0.3877043,0.3928926,0.39977455,0.40567908,0.41134486,0.41711453,0.42131728,0.4259695,0.42945445,0.43363523,0.43732235,0.44253877,0.4459135,0.44903317,0.4518316,0.45449668,0.4577696,0.4592592,0.4612717,0.46391535,0.46619534,0.46828124,0.47081906,0.47452033,0.47706425,0.47933722,0.4813239,0.48397022,0.48639283,0.4903846,0.49200055,0.494591,0.49654058,0.49882007,0.50020045,0.50187355,0.5046913,0.50629795,0.5086146,0.5100157,0.5128082,0.51406324,0.51497936,0.51616246,0.52015024,0.5243485,0.5256935,0.5278398,0.5294132,0.5310704,0.5338409,0.53486216,0.53606284,0.53765935,0.53929365,0.54028726,0.5416602,0.54275733,0.5438781,0.5449909,0.54627943,0.5476229,0.54874784,0.55006516,0.55105454,0.5520179,0.55308086,0.55402434,0.5549392,0.5558329,0.55665344,0.55908525,0.5599421,0.561297,0.5621356,0.5629541,0.564046,0.5649215,0.56574833,0.56687206,0.56790555,0.56895214,0.5699273,0.5708871,0.57158554,0.5731907,0.5747481,0.5754255,0.57650393
0.16648926,0.20878266,0.23368093,0.25446522,0.2758691,0.29500183,0.31272104,0.32896677,0.3376345,0.34735042,0.35456043,0.36105385,0.3682439,0.3750698,0.38135874,0.3864221,0.39132267,0.39614207,0.39948735,0.40250123,0.4058118,0.40998057,0.4131987,0.41649896,0.42001823,0.42231843,0.4262373,0.42841128,0.4315979,0.4340921,0.4360808,0.44132486,0.44429228,0.4460566,0.4480543,0.4509152,0.45406038,0.45684928,0.45929483,0.46140873,0.46293774,0.46439937,0.46633965,0.46759132,0.46908107,0.47097948,0.4725879,0.47428343,0.4756896,0.48437375,0.48862842,0.48971844,0.49065778,0.49209097,0.49315736,0.49493504,0.4963112,0.5006375,0.5033144,0.50553936,0.50735754,0.5082685,0.50979215,0.5111311,0.5130388,0.5144584,0.51598984,0.5169001,0.5182164,0.5191023,0.51993346,0.5220368,0.52389467,0.5247548,0.5267298,0.5276772,0.528865,0.5298454,0.53075075,0.53176785,0.5327101,0.5344531,0.5352611,0.53620934,0.53775793,0.5386721,0.5395355,0.5402042,0.54122317,0.54212147,0.54305744,0.5447126,0.545536,0.5463879,0.5481051,0.54915214,0.54992986,0.55054134,0.5520427,0.55281997
0.17346999,0.21868993,0.23922278,0.25837058,0.27429706,0.288631,0.3115148,0.32223392,0.33423418,0.34153736,0.34778327,0.35465366,0.35969552,0.36436993,0.36775294,0.37203422,0.3768269,0.3816475,0.38793936,0.39052513,0.39435738,0.397229,0.39959756,0.4029404,0.40480018,0.4102398,0.41340083,0.4170752,0.4198044,0.42343098,0.4253246,0.4271479,0.42982134,0.43264374,0.43559027,0.4380116,0.43948507,0.4412193,0.4445694,0.44645888,0.44806418,0.45006463,0.4523901,0.454463,0.45639113,0.45798334,0.45972815,0.4612792,0.46573383,0.46737355,0.46896988,0.4752156,0.47639766,0.47895953,0.48062965,0.48216614,0.48379284,0.4855485,0.48743567,0.48865572,0.49085483,0.49493375,0.49632296,0.49767768,0.49906734,0.50061405,0.50182754,0.5030089,0.50419533,0.5050631,0.5080231,0.5088574,0.5109438,0.51196206,0.5129972,0.51480806,0.5165834,0.5173777,0.51925236,0.5207717,0.5218879,0.5243043,0.5252634,0.52676255,0.5281991,0.5292596,0.5301043,0.53108007,0.5326576,0.5337077,0.5347536,0.5358601,0.5368248,0.53823185,0.5394196,0.54020834,0.5412547,0.54264176,0.54347724,0.547684
0.19339155,0.23608765,0.2560018,0.27675048,0.29091385,0.30342197,0.32271037,0.3349028,0.34769,0.354206,0.35967317,0.36826754,0.37556925,0.3799116,0.3844915,0.3906334,0.39573783,0.39968488,0.4054671,0.4108114,0.41350976,0.4163014,0.41940787,0.42239952,0.42934716,0.4317445,0.43492135,0.4373713,0.43983585,0.44325346,0.44549403,0.4486137,0.45171264,0.45447883,0.45818433,0.46259567,0.4648535,0.4669922,0.46863368,0.4703193,0.47289523,0.47436315,0.47644812,0.47849807,0.48031506,0.48264104,0.4845191,0.48604912,0.4883734,0.4895754,0.49124938,0.49519035,0.49683076,0.49829987,0.49989423,0.50154185,0.5032402,0.5048232,0.50865656,0.5099126,0.51176834,0.51282793,0.51430786,0.5159619,0.51718676,0.5184155,0.5198859,0.5210072,0.52280104,0.5241849,0.52606535,0.52793807,0.53015274,0.53129816,0.5359635,0.53734416,0.5385542,0.5396404,0.5420081,0.543361,0.544371,0.5454796,0.5465756,0.54782134,0.5490616,0.5510777,0.55259484,0.55502504,0.5559781,0.5571571,0.558058,0.55896753,0.56064934,0.5614585,0.56457597,0.5654249,0.56681436,0.56767076,0.56867266,0.5702732
0.2207979,0.27249905,0.296332,0.32075682,0.33750075,0.36603266,0.37887326,0.38917103,0.39805216,0.40964773,0.41406596,0.42270395,0.42829448,0.44235715,0.44852024,0.45434391,0.45971754,0.46368423,0.46853858,0.4731566,0.47719204,0.48092514,0.48390344,0.48996815,0.49425024,0.49669132,0.49907672,0.50276375,0.5065332,0.509984,0.512568,0.51669365,0.52054083,0.5245321,0.5268707,0.52983767,0.5332805,0.53514457,0.5367253,0.5389833,0.541219,0.5438834,0.5460533,0.547399,0.5494709,0.55110013,0.55282956,0.55418617,0.55699337,0.55876076,0.56095666,0.56323886,0.5650821,0.5666477,0.5680064,0.5692252,0.57093155,0.5721823,0.5738146,0.5753249,0.5764518,0.5783405,0.5799706,0.58131015,0.5827036,0.58361536,0.58482295,0.5861803,0.58755016,0.5888525,0.59005564,0.59160125,0.5946936,0.5955122,0.5973708,0.59877205,0.60098386,0.6020873,0.6043343,0.6078905,0.60871834,0.6102531,0.61144215,0.6123951,0.6131778,0.61434084,0.61520493,0.6164129,0.6177339,0.6190432,0.6207515,0.6217754,0.6226964,0.6235176,0.624285,0.6255972,0.626451,0.62714255,0.628119,0.6287614
