0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9907825,0.9882467,0.9837815,0.9804352,0.9758275,0.9632883,0.95528775,0.94631284,0.91849375,0.82110584,0.70205724,0.6174272,0.5531187,0.45794308,0.37148193,0.3175984,0.22500844,0.20362741,0.10061082,0.0145280445
0.9833862,0.97595614,0.96350133,0.956005,0.940506,0.9192352,0.8788363,0.85738,0.7306509,0.6895438,0.6102377,0.5316671,0.42751488,0.38324198,0.27703953,0.23045273,0.1630496,0.12935697,0.06713892,0.05222094
0.967881,0.9610403,0.9544996,0.9330014,0.9125063,0.9023617,0.8470614,0.7804415,0.72612786,0.6385579,0.49302077,0.4592952,0.35837662,0.252058,0.21234061,0.18341075,0.15577646,0.14175528,0.080400206,0.01990825
0.9343414,0.9314032,0.9107486,0.88974196,0.8739383,0.8671009,0.8402375,0.8232478,0.78680605,0.753211,0.64664567,0.59839576,0.45370826,0.37033033,0.36278623,0.32274655,0.20146267,0.11060364,0.055062532,0.009862545
0.89489526,0.88742805,0.87923324,0.8483722,0.8334275,0.8076468,0.7800118,0.77064407,0.7334951,0.65206295,0.6378323,0.44109583,0.38969922,0.3503513,0.29472476,0.23917188,0.16598164,0.10509903,0.05014692,0.024197403
0.9046445,0.876579,0.85594714,0.8421934,0.8269372,0.81718504,0.80522454,0.7759583,0.77208745,0.7624954,0.6400728,0.62059057,0.5708367,0.4384157,0.3718648,0.3356371,0.24152048,0.15313202,0.12698352,0.032854374
0.928256,0.92404413,0.89104706,0.85821813,0.8414157,0.80841285,0.8018248,0.7870627,0.78223616,0.77092373,0.73252517,0.6521828,0.6032926,0.5705726,0.4887175,0.4112489,0.29338017,0.22908244,0.07790493,0.07222322
0.89496756,0.8697897,0.85454065,0.8212723,0.8163045,0.8071529,0.783971,0.7777581,0.7612019,0.7374841,0.7040181,0.6619261,0.6360123,0.5876826,0.48169234,0.46807328,0.31542355,0.21290024,0.16432267,0.0018226795
0.8755312,0.8407396,0.83516604,0.82173115,0.8189784,0.7909365,0.7592729,0.7479661,0.74198765,0.7216971,0.69508433,0.66991556,0.6459621,0.5955623,0.5361466,0.3803917,0.3727974,0.16998635,0.13589728,0.024440816
