0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.15038025,0.32011628,0.3412024,0.36130336,0.37385544,0.38253573,0.39016682,0.39835995,0.4048117,0.41002685,0.41395992,0.41950625,0.42492166,0.4277322,0.4308235,0.43645698,0.43940896,0.44196975,0.44417182,0.44803613
0.18611272,0.3127527,0.33181468,0.34839427,0.35876015,0.36756268,0.3744536,0.38009626,0.3867698,0.39163613,0.39760396,0.40515047,0.40962434,0.4134379,0.41740814,0.42228258,0.42686322,0.43461138,0.43792766,0.44267428
0.19387457,0.3241203,0.34612548,0.3613065,0.3736002,0.38187382,0.38879433,0.39691597,0.402011,0.40771446,0.4141386,0.42213044,0.4259162,0.43056303,0.43452492,0.43887725,0.44286114,0.44640628,0.4518728,0.45575067
0.15905678,0.3095631,0.33383253,0.35027814,0.36236015,0.3758187,0.38453487,0.3917089,0.39761642,0.40312952,0.40748227,0.41265082,0.42407104,0.42765385,0.4339275,0.43765205,0.44186106,0.44599834,0.44882408,0.45169657
0.13482045,0.3035837,0.3252885,0.34207562,0.35428146,0.3664552,0.37409523,0.38228568,0.38819766,0.3917573,0.3970336,0.40259778,0.41185057,0.4176009,0.42382866,0.42733786,0.43122953,0.43411714,0.43795744,0.4411916
0.13015108,0.28905758,0.31146792,0.3286822,0.3402441,0.3518521,0.35802472,0.36745396,0.37282398,0.37910086,0.38384235,0.38959765,0.39694145,0.40673587,0.40994966,0.4153799,0.4219585,0.4256464,0.42797184,0.43041083
0.12288783,0.2686481,0.29234716,0.31112704,0.32077658,0.33232835,0.33960393,0.34793553,0.35896036,0.36291674,0.36775345,0.3719124,0.38004896,0.3864605,0.39146855,0.39860708,0.40867424,0.4117086,0.41532272,0.41827607
0.1741611,0.2836077,0.30758554,0.32478425,0.33587533,0.3450984,0.35355332,0.35959944,0.365994,0.3718188,0.37506446,0.37924075,0.38360733,0.39125904,0.39810315,0.40562722,0.40894455,0.4140808,0.41775182,0.42242837
0.18075009,0.29069492,0.3206896,0.340803,0.35081974,0.35681888,0.36646292,0.3742985,0.37944138,0.385602,0.3890211,0.39312595,0.4021122,0.41007745,0.41483656,0.41944975,0.42654374,0.42871657,0.43182722,0.43535295
0.18800105,0.2942214,0.39001095,0.40963855,0.42141348,0.42949802,0.43992293,0.45131108,0.45840597,0.46776178,0.47404188,0.47983915,0.49046072,0.49707386,0.50291836,0.50724244,0.512695,0.5153954,0.51903254,0.52326876
0.16230579,0.25952485,0.385466,0.40132234,0.4105644,0.42742354,0.4389771,0.44782892,0.45945987,0.46854088,0.47476664,0.4795905,0.48971748,0.4957626,0.5019324,0.5070962,0.51224357,0.5172117,0.5230014,0.5260953
0.14195158,0.22444862,0.3569165,0.36996272,0.38191512,0.4070278,0.4184302,0.42873105,0.4390166,0.44902432,0.4538823,0.459765,0.4669393,0.47224733,0.4800529,0.48673558,0.49363053,0.49843138,0.50721854,0.5106342
