0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9983137,0.9977269,0.9975412,0.99669397,0.9962048,0.99614626,0.9958161,0.9951919,0.9951382,0.994836,0.9947926,0.99456525,0.9943243,0.9937405,0.9935845,0.9934044,0.9932738,0.9929311,0.992657,0.9924329,0.9922605,0.9920232,0.99163383,0.99156666,0.9911083,0.9907821,0.99050826,0.99037635,0.99017423,0.98992467,0.9896124,0.98937285,0.9889788,0.9888892,0.9883981,0.98813146,0.9877882,0.9874766,0.9873131,0.9870079,0.98690015,0.98666596,0.986036,0.98585933,0.9856957,0.9852473,0.98467445,0.98455304,0.98386145,0.9838221,0.98343146,0.98279816,0.9825858,0.9821908,0.9815567,0.9812906,0.98051095,0.9803653,0.9799045,0.9794165,0.9789993,0.97889185,0.9777897,0.9774381,0.9769977,0.9763342,0.9760731,0.97496605,0.9738435,0.97331655,0.97302717,0.97259736,0.9713472,0.9707216,0.96941084,0.96870893,0.9678042,0.96689504,0.96645945,0.9639561,0.96382934,0.9634193,0.9629667,0.9605318,0.958333,0.9577087,0.9552355,0.9545729,0.95270777,0.95168537,0.94891876,0.94676757,0.94674045,0.9448355,0.9408353,0.9399441,0.9347403,0.9323223,0.9308361,0.92956936,0.92595243,0.92055833,0.9201915,0.919211,0.91425186,0.9116339,0.90804774,0.9055736,0.90166736,0.89519227,0.8879068,0.8865255,0.8839515,0.87992084,0.87692916,0.87637573,0.8684887,0.86338854,0.85722214,0.8513359,0.8488299,0.8416833,0.83812016,0.8316671,0.826837,0.82130754,0.80126107,0.7964373,0.7915865,0.78972733,0.7836029,0.77229017,0.76004845,0.7536197,0.74537164,0.74205786,0.73605394,0.7315331,0.7220083,0.71805346,0.71737975,0.70454305,0.7004987,0.6839003,0.6831201,0.6706416,0.6537955,0.649537,0.64437014,0.6242053,0.6108825,0.5978701,0.5960161,0.5898886,0.5731107,0.55369085,0.5433865,0.52897954,0.50820446,0.50297403,0.49567822,0.48608994,0.48398644,0.4638401,0.45118454,0.43664998,0.42774573,0.40962097,0.40098554,0.37781087,0.36329406,0.34464025,0.34203732,0.330896,0.32024994,0.3101518,0.29924276,0.28538078,0.2745184,0.26577434,0.23974209,0.22995797,0.2261748,0.2047417,0.19337045,0.17427427,0.16162136,0.15100521,0.13592906,0.11073099,0.10595984,0.089500524,0.08157028,0.07409277,0.061536897,0.052463993,0.03841114,0.027631301,0.0152052725,0.009112278
0.9954989,0.9938657,0.99227566,0.9911461,0.99034697,0.98982835,0.9896741,0.9896198,0.9889191,0.9881453,0.98800814,0.9873469,0.9871727,0.9865762,0.98647326,0.9860319,0.9858029,0.9853615,0.9847959,0.9846826,0.9843536,0.98377675,0.98355037,0.98325,0.98275906,0.98235416,0.9820725,0.9818144,0.98110366,0.98075867,0.9804351,0.9799196,0.97981566,0.97897714,0.97842,0.9782415,0.9779419,0.97720647,0.97670084,0.9761227,0.97608477,0.9755521,0.9746939,0.9746225,0.9742052,0.97390956,0.97314286,0.97232175,0.97211707,0.9715742,0.9708817,0.970289,0.9695493,0.9690523,0.96860504,0.9674011,0.9666874,0.9661796,0.9652818,0.9647857,0.9643527,0.96319574,0.96273446,0.9619008,0.96079844,0.96016985,0.95897126,0.95873535,0.9575717,0.9565803,0.9559706,0.955228,0.9540118,0.9530262,0.9520651,0.95153856,0.95140684,0.9496736,0.9482626,0.9463179,0.9460665,0.9437859,0.9430624,0.9404975,0.93950087,0.9363772,0.9358185,0.9350811,0.93382096,0.9321958,0.9298322,0.92814535,0.9276581,0.9251516,0.9235918,0.9206097,0.91867226,0.9177925,0.9152604,0.91162026,0.91126215,0.9063647,0.9038461,0.8990613,0.8975605,0.8969596,0.8960498,0.89001286,0.888548,0.8821224,0.88098747,0.8767465,0.87531906,0.8732119,0.8656988,0.8603505,0.8531891,0.8476127,0.84377563,0.83763564,0.8306759,0.8286092,0.82654136,0.81982243,0.8120131,0.8054937,0.80221665,0.79802024,0.7891367,0.7793846,0.76816595,0.7637164,0.7555177,0.7536847,0.7478318,0.74414146,0.7324241,0.7200972,0.7160702,0.7031054,0.692729,0.6896998,0.6780908,0.66901433,0.6643938,0.654386,0.64304733,0.638847,0.6246323,0.60737014,0.6056684,0.59405005,0.5890796,0.5708266,0.5675533,0.5508383,0.5392246,0.5360721,0.52437127,0.4980891,0.48211527,0.47002366,0.4541447,0.43717742,0.43206665,0.4180769,0.41564927,0.3987758,0.39225245,0.38894185,0.3737447,0.35931575,0.34746826,0.320428,0.30991018,0.3050622,0.2909927,0.26987317,0.24916792,0.2430965,0.23957482,0.23622234,0.21249506,0.2034652,0.19885185,0.19116,0.16961485,0.15111205,0.1428124,0.12657695,0.12353666,0.11369337,0.09364128,0.08196116,0.07077539,0.051038854,0.036689397,0.032950126,0.013921238,0.003488285
0.9959674,0.9933432,0.99017996,0.98935735,0.9886603,0.9877869,0.9874144,0.9858215,0.9848289,0.9846596,0.98389465,0.98373574,0.98285884,0.9827454,0.9821064,0.98126984,0.9808376,0.98040587,0.97977364,0.9792178,0.9789367,0.9779769,0.9773307,0.977004,0.9767411,0.97628653,0.9755758,0.97513574,0.97462606,0.9733831,0.97326636,0.9726534,0.9720722,0.97120106,0.9706997,0.9698939,0.96943563,0.9693023,0.96891266,0.9684909,0.9674183,0.96604496,0.96576786,0.9650699,0.96450084,0.9644208,0.96353495,0.96321523,0.96101725,0.9606667,0.95958704,0.958641,0.9568323,0.9562831,0.9558128,0.9552654,0.9548679,0.95360255,0.95305747,0.9519912,0.9508683,0.95048976,0.9488431,0.9484774,0.9473977,0.94688046,0.9457175,0.943761,0.9426559,0.941939,0.9405699,0.9386351,0.9369763,0.9358423,0.93423045,0.93307734,0.9319322,0.9304909,0.929229,0.9264188,0.92468715,0.9242811,0.92207843,0.92088866,0.9184911,0.9152343,0.9141017,0.91204584,0.9110271,0.9088627,0.9066268,0.9042331,0.90275985,0.9006888,0.89899004,0.89616376,0.8937165,0.8914225,0.89004475,0.886719,0.8847291,0.8787144,0.87566334,0.8698831,0.8668166,0.8657364,0.8614554,0.8589013,0.85545164,0.84938073,0.84621364,0.8428326,0.8398684,0.8329417,0.8284197,0.82332283,0.8219445,0.8199246,0.811106,0.8050639,0.80258566,0.79895777,0.7948267,0.792518,0.7900455,0.78045577,0.77741647,0.7666967,0.76461744,0.75531846,0.7479047,0.74122494,0.73058176,0.7269732,0.7171657,0.7113101,0.69702023,0.68346715,0.6754278,0.668793,0.66123474,0.6529536,0.6455028,0.6396368,0.6343034,0.61924785,0.61728066,0.6032851,0.5991847,0.5879154,0.58008844,0.5711033,0.5543992,0.54312176,0.54124784,0.5325679,0.51450557,0.5078079,0.48971805,0.47503015,0.45974964,0.45016542,0.44314286,0.42356777,0.41514125,0.40924007,0.39413166,0.3849522,0.37770054,0.37111297,0.36277664,0.36068857,0.33654666,0.32247025,0.30321172,0.2977565,0.28847545,0.26959872,0.25748166,0.24048069,0.23722607,0.21711762,0.19738896,0.1839775,0.17962392,0.16997373,0.15934804,0.14537522,0.14258517,0.13102004,0.11152522,0.09846469,0.09301735,0.084978774,0.07127609,0.06464817,0.03974716,0.030647065,0.019958533,0.0124317445
0.99661094,0.9947718,0.9915939,0.9901321,0.9891853,0.9889374,0.98770916,0.9870061,0.9858355,0.98505133,0.98473936,0.9832951,0.98268414,0.98250765,0.9814946,0.9811343,0.98026437,0.98006105,0.9796474,0.97936314,0.9783326,0.9781202,0.97746706,0.9773746,0.9768683,0.97626626,0.9749347,0.9744591,0.9744265,0.9735057,0.9723241,0.97141653,0.97115666,0.9708237,0.97041076,0.9697578,0.96870226,0.96816975,0.9668709,0.96610796,0.9655644,0.96547335,0.96428907,0.9636268,0.9633077,0.9619983,0.96179056,0.96118057,0.9597612,0.95844465,0.95841223,0.9581865,0.9573685,0.95593864,0.9551984,0.9548542,0.95373744,0.9536196,0.95237905,0.95202917,0.94964975,0.9488835,0.946931,0.94662464,0.94514495,0.9448753,0.94277453,0.94185525,0.9412274,0.94029605,0.9385793,0.938012,0.9362723,0.93486553,0.9343326,0.93230957,0.9319792,0.9305997,0.92918795,0.9284359,0.9264561,0.9246813,0.92302483,0.9206579,0.9199238,0.9176911,0.9159361,0.91507524,0.9126864,0.9102713,0.9089286,0.90683645,0.9056636,0.90333045,0.9025072,0.8985978,0.897557,0.8934675,0.8920546,0.891095,0.88864076,0.88477236,0.8823756,0.88014555,0.8771409,0.87370586,0.8733738,0.86839557,0.86684823,0.8636741,0.8599547,0.8572199,0.8541037,0.84927094,0.84655064,0.8417581,0.84058946,0.83785444,0.8314307,0.82865864,0.82568973,0.81626844,0.81406814,0.8103047,0.79916507,0.79443073,0.78835577,0.7859315,0.7806763,0.7757506,0.7712103,0.76977634,0.76093405,0.75761116,0.7468099,0.74593264,0.7360826,0.7305124,0.7160275,0.7135372,0.7076707,0.7036218,0.6966769,0.6931605,0.67703336,0.6730084,0.66787344,0.6523991,0.6454431,0.64225227,0.6348373,0.62422156,0.61824495,0.6055667,0.59793705,0.58575886,0.5810947,0.56477404,0.556856,0.54542327,0.5342875,0.514986,0.50992996,0.50478244,0.47766277,0.47521976,0.47376284,0.449527,0.4413179,0.42558768,0.40916523,0.40018532,0.3893869,0.3802455,0.37504646,0.35106635,0.3404643,0.32736287,0.31028026,0.29774553,0.28639364,0.26286802,0.25749764,0.23765124,0.23086269,0.22137852,0.18963155,0.18192425,0.16415039,0.15337932,0.13565081,0.11482516,0.09610795,0.08909429,0.07481451,0.046864234,0.03204761,0.024103153,0.015163259,0.0108570345
0.99390024,0.9936732,0.99172264,0.99011785,0.9896133,0.98528755,0.9852274,0.9839251,0.9830517,0.9815938,0.98098797,0.9802978,0.97826254,0.9779706,0.9774693,0.9764167,0.9752837,0.9746182,0.97378147,0.97289544,0.972372,0.97193277,0.9713855,0.9699651,0.96934265,0.96875095,0.96793264,0.96741784,0.9669157,0.9660945,0.96458066,0.96399546,0.9624024,0.9620269,0.961733,0.96140015,0.960688,0.95971835,0.95922774,0.9582171,0.9572304,0.95611894,0.95459896,0.95377624,0.95285225,0.9526666,0.9520118,0.9512642,0.950166,0.9492353,0.94770646,0.9468401,0.9458791,0.9450433,0.9437072,0.94146806,0.9404898,0.9390967,0.9371751,0.93702924,0.9364697,0.9347011,0.9327171,0.9321454,0.9301274,0.9297227,0.9290303,0.92570114,0.9251134,0.92466384,0.92377615,0.92030674,0.9194042,0.9178795,0.91690284,0.91589946,0.91465175,0.91214806,0.9109041,0.90844524,0.90700424,0.90651745,0.9037085,0.902114,0.8988441,0.8978841,0.8938605,0.89315593,0.8911162,0.88927,0.8880739,0.8821397,0.8797191,0.8780386,0.873211,0.87162435,0.86634505,0.864368,0.86210465,0.8592614,0.8587598,0.8527073,0.8482895,0.84739685,0.8466568,0.84204173,0.83565915,0.83408636,0.82857156,0.8250149,0.8217051,0.81559837,0.8107197,0.80513823,0.79821247,0.7972504,0.79456437,0.7898261,0.7838927,0.7799243,0.7710227,0.7690311,0.7621928,0.75656426,0.750432,0.7399371,0.7377839,0.73661023,0.73344505,0.72729063,0.71827435,0.7060321,0.6975309,0.6873305,0.6869283,0.67689157,0.675022,0.6675721,0.66256475,0.6571909,0.6512984,0.63880813,0.6231173,0.6184165,0.61604035,0.6017452,0.59649736,0.57793486,0.5669652,0.5579127,0.55132675,0.54099184,0.5356291,0.5205,0.51052403,0.49698868,0.49403834,0.48244113,0.4752981,0.4589178,0.45583794,0.4481376,0.43376464,0.42217654,0.4156762,0.412756,0.4026889,0.38164422,0.3731439,0.3547072,0.34836584,0.338142,0.32919478,0.31090742,0.30414724,0.28763834,0.28027603,0.26133844,0.25070962,0.24081568,0.23082012,0.21796344,0.21622953,0.2004585,0.18541773,0.17326188,0.16542858,0.15727523,0.13635477,0.13149466,0.12237935,0.10716529,0.0976398,0.07574723,0.05842179,0.05245262,0.04682338,0.032654468,0.015829623,3.3975991e-06
0.9906851,0.98892343,0.9882847,0.9874408,0.98490065,0.98367447,0.98241377,0.98221195,0.98098767,0.98033506,0.9797291,0.9785905,0.97823876,0.9775255,0.9767875,0.97552705,0.97530603,0.97452265,0.9742666,0.97304523,0.97227,0.97195446,0.9712552,0.9707003,0.9697869,0.96928614,0.96880996,0.9673989,0.967289,0.96664673,0.9664438,0.96554375,0.96494335,0.9637482,0.9625364,0.9622754,0.96095514,0.9606929,0.9603286,0.9596448,0.95915306,0.9584625,0.9573739,0.95704734,0.95636785,0.9561201,0.95462644,0.95398045,0.95323455,0.95252126,0.9521561,0.95060617,0.9498336,0.9483287,0.94788194,0.9472177,0.94602305,0.9449006,0.9445649,0.9436076,0.9418979,0.94049245,0.9402514,0.93920946,0.9380521,0.9363357,0.9359296,0.93507886,0.9339684,0.9337832,0.9323147,0.93008935,0.9297678,0.92824715,0.92666703,0.92587185,0.92367107,0.9229337,0.9221033,0.9206424,0.9193502,0.9162349,0.91574085,0.91470087,0.91288984,0.91034555,0.9097606,0.9071591,0.90654427,0.903492,0.9019833,0.90103394,0.8981401,0.89737993,0.8945646,0.8936567,0.89242303,0.89017683,0.8896541,0.8872813,0.88509256,0.8826995,0.8785898,0.8775029,0.8766736,0.8730017,0.8716391,0.8689324,0.86856306,0.8642129,0.8587321,0.85568595,0.85272884,0.8510343,0.8479577,0.8407625,0.8376175,0.8341973,0.8315094,0.8275144,0.8254118,0.81926304,0.81553787,0.8095275,0.8083793,0.801935,0.80098975,0.79450184,0.7932464,0.78648007,0.7857066,0.77962005,0.7760131,0.7691082,0.7611875,0.75538826,0.75138485,0.74679035,0.7401626,0.7362653,0.731641,0.72089523,0.7134391,0.7073888,0.7019242,0.69517505,0.68865114,0.68369216,0.6770794,0.6657892,0.6602695,0.65262806,0.6480699,0.619446,0.60973716,0.60755575,0.5986503,0.5880103,0.5758608,0.56004596,0.54340905,0.54146063,0.53975123,0.5212287,0.50403315,0.48725373,0.48024583,0.4743103,0.45895907,0.45610008,0.4379974,0.42859453,0.42121917,0.40916288,0.38992977,0.3727256,0.35188755,0.33546788,0.32404992,0.31049535,0.29464495,0.27460814,0.26307288,0.25277776,0.23664123,0.23032296,0.20833634,0.19109376,0.17763804,0.17210974,0.14745463,0.13629615,0.12496029,0.12274213,0.0918394,0.078738675,0.056223825,0.030663837,0.020864943,0.013109196
0.99356383,0.9887121,0.9870799,0.98658663,0.985996,0.98333067,0.9826856,0.98201936,0.98074305,0.9801548,0.9792578,0.97851586,0.97842616,0.9773878,0.976628,0.97535974,0.97490686,0.9746375,0.9733954,0.9716086,0.970762,0.97055614,0.9694597,0.96904725,0.968744,0.9683561,0.96796376,0.96663576,0.9665193,0.96599424,0.9651058,0.9638773,0.96298623,0.96214676,0.96151507,0.96104264,0.9604158,0.95979047,0.9596196,0.95898896,0.95680666,0.95660144,0.95499986,0.95461375,0.95442647,0.95358133,0.95342827,0.95244783,0.95083106,0.9503002,0.9498258,0.9490228,0.94779396,0.94742745,0.94643706,0.94576985,0.9449138,0.94299084,0.9425391,0.94162947,0.9403328,0.94002277,0.9391817,0.93815774,0.9371647,0.93579817,0.93480265,0.9335026,0.93172395,0.9313973,0.9301104,0.92914844,0.9278991,0.92730355,0.92437935,0.9235302,0.9217549,0.92086905,0.9190591,0.91814625,0.9171321,0.91513914,0.91428167,0.9123807,0.91141576,0.9100129,0.90861934,0.9068719,0.90485376,0.90282834,0.9022594,0.9009854,0.89843976,0.89654565,0.89615905,0.8941161,0.8895277,0.88898706,0.88811743,0.8854303,0.88303536,0.8808685,0.8775951,0.8759916,0.8722133,0.87152165,0.870358,0.8685217,0.86560386,0.86389524,0.85866857,0.85579336,0.85268927,0.85253227,0.8487526,0.8452833,0.8436379,0.841204,0.83942276,0.8360649,0.833055,0.8276083,0.82587457,0.821049,0.8196328,0.8134781,0.8091123,0.80511445,0.8004703,0.80011696,0.7950007,0.7901776,0.78251976,0.77910864,0.7765755,0.7761433,0.7681339,0.7615247,0.7554833,0.7490462,0.7463724,0.7390991,0.7352892,0.7280378,0.71600306,0.7156702,0.70692915,0.7061736,0.69757736,0.68713707,0.67878443,0.67556345,0.6669404,0.66045934,0.6471629,0.6367112,0.6349231,0.6221655,0.6203687,0.6097536,0.6017946,0.5930951,0.5736294,0.55174816,0.54735404,0.5282835,0.52188957,0.5113802,0.5066503,0.48866874,0.4794112,0.47385877,0.45566174,0.44183782,0.4273084,0.41805246,0.40990937,0.38466278,0.36450955,0.34835964,0.3278312,0.3138141,0.2916367,0.28097862,0.25592518,0.23946963,0.22916578,0.21573351,0.21159437,0.20372966,0.1855843,0.13552476,0.1241338,0.11528644,0.09456634,0.08092405,0.05802738,0.043930735,0.0118991295,0.0006640675
0.990188,0.98958,0.9861621,0.98509616,0.9836139,0.982827,0.9819828,0.9813261,0.9806119,0.97951764,0.97894615,0.9777629,0.9769834,0.97649425,0.9757579,0.9751177,0.97468436,0.9735937,0.97314805,0.9724608,0.97214186,0.97102183,0.9705654,0.9700765,0.96971536,0.9681089,0.96778363,0.9674351,0.9670515,0.9668406,0.9664251,0.96485245,0.9644827,0.96412617,0.96314085,0.9625486,0.9618147,0.961557,0.960907,0.9604133,0.9593867,0.9592053,0.9590559,0.95744514,0.9569178,0.9560513,0.9556543,0.95441103,0.95359325,0.95303595,0.9524673,0.95172197,0.9500736,0.9494142,0.94889134,0.9478274,0.94701374,0.9457172,0.9450184,0.9449434,0.9447749,0.9424604,0.9407809,0.9403933,0.9400288,0.9393857,0.93767345,0.93572986,0.93493223,0.9343729,0.933043,0.9327901,0.9317124,0.93121135,0.9303604,0.92793745,0.9268497,0.92623734,0.92544967,0.9240741,0.9229076,0.9215475,0.91965425,0.9191526,0.91734153,0.9167719,0.9158069,0.91479754,0.9146085,0.9112029,0.9105482,0.90869176,0.90743613,0.9039471,0.9017727,0.9009627,0.89934325,0.8973497,0.8968118,0.8961286,0.89252245,0.89151907,0.8895283,0.8872967,0.88541853,0.8838982,0.88247955,0.879162,0.87852013,0.87596524,0.8704314,0.8687216,0.8648534,0.86338264,0.86200863,0.859158,0.85620916,0.85558605,0.8503949,0.84873194,0.8480549,0.8454434,0.84237367,0.841303,0.8368266,0.8335184,0.82623273,0.8225797,0.8198966,0.81304693,0.80884546,0.8042823,0.8016119,0.79536164,0.79335207,0.7834419,0.7831979,0.7818818,0.77559483,0.7677868,0.76625276,0.75982,0.7583672,0.75020486,0.74424297,0.73345953,0.7290956,0.7197962,0.7183464,0.70458883,0.6963624,0.690857,0.68983936,0.67650706,0.67370135,0.6645151,0.6548286,0.6411416,0.6372462,0.63285446,0.61846405,0.61498624,0.5984489,0.58460915,0.5753176,0.5657159,0.54611206,0.53871346,0.53539133,0.5113647,0.4799328,0.47210562,0.4597606,0.45083082,0.43903193,0.4217006,0.40878648,0.39144838,0.3801002,0.37727353,0.3641126,0.32221064,0.29881194,0.28196532,0.27910188,0.2593505,0.2348235,0.21486796,0.20203355,0.18920828,0.17610109,0.16163911,0.1560647,0.124798104,0.10038917,0.07297144,0.055518564,0.043483682,0.035670795,0.010097103
0.98828137,0.98562,0.98261046,0.98001057,0.97842604,0.9773265,0.9768307,0.9758773,0.97426885,0.97325045,0.9723143,0.97157615,0.9706951,0.9696179,0.96935326,0.96861684,0.96765167,0.9666191,0.96625453,0.9650949,0.96488017,0.9641471,0.9629715,0.96198153,0.96146613,0.96043336,0.9598435,0.9591504,0.9587265,0.95821375,0.9567263,0.95636576,0.95529604,0.9545337,0.95283175,0.95219,0.9512692,0.9501276,0.949682,0.94910395,0.9485083,0.9477016,0.94695157,0.9465575,0.94485176,0.9446797,0.94270927,0.9415635,0.9405771,0.9399022,0.93914455,0.93830055,0.9376371,0.9369148,0.93606734,0.93554103,0.934503,0.9337425,0.9324696,0.9309811,0.9298288,0.92897505,0.92768824,0.926062,0.9246065,0.92369825,0.9226487,0.92074496,0.9194423,0.9187785,0.9175835,0.91615695,0.9141394,0.9117538,0.91135496,0.9107154,0.90891415,0.9080454,0.90611213,0.90439075,0.9039252,0.90378356,0.90080595,0.8999075,0.8979569,0.8970172,0.8939455,0.89365876,0.8915939,0.8903656,0.8874038,0.88633305,0.8842029,0.88296163,0.8823116,0.879712,0.8767285,0.87505525,0.87309164,0.8721481,0.8690924,0.86630213,0.86494756,0.86293584,0.8602342,0.8594331,0.8544478,0.85163635,0.84822917,0.84720266,0.8462996,0.8396962,0.838119,0.8360735,0.83136714,0.8292632,0.82568896,0.82225937,0.8199786,0.81752896,0.81426835,0.8096829,0.8087324,0.8021179,0.7983041,0.7950036,0.7884921,0.78558964,0.78194904,0.7773789,0.7730233,0.7711547,0.7639161,0.76253796,0.75972444,0.7548637,0.7503168,0.7454742,0.7415132,0.7402291,0.73229766,0.7295424,0.72294056,0.7185582,0.71556836,0.7059082,0.7003139,0.69032013,0.6877301,0.67896795,0.6757766,0.6657717,0.66307384,0.6524378,0.6464824,0.63674,0.6243242,0.6214138,0.60824585,0.5988586,0.58874327,0.57367426,0.5696592,0.5462328,0.5327715,0.5231664,0.5174044,0.5138946,0.48891288,0.47621194,0.47155198,0.4547555,0.43808743,0.4325082,0.42049843,0.4146317,0.4033006,0.38548088,0.3716485,0.3476587,0.34381112,0.3231923,0.31048384,0.3010717,0.27809155,0.24583074,0.22924663,0.21717893,0.20151915,0.18682404,0.1596489,0.14640777,0.13168138,0.12099427,0.103550754,0.08137552,0.061736926,0.042402,0.017484698,0.008395356
