0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.97763276,0.96696913,0.9639698,0.96233207,0.96065366,0.95754194,0.9559925,0.95336604,0.9514664,0.9496907,0.94832975,0.9449078,0.94378936,0.9430935,0.9402492,0.93911517,0.9378143,0.93575895,0.9344071,0.930834,0.9290115,0.92784566,0.92626953,0.92456436,0.9227686,0.9210388,0.91824615,0.91578174,0.91412,0.9112066,0.90876573,0.90575045,0.9034279,0.9018455,0.8981972,0.89648694,0.88994247,0.88981074,0.8883141,0.88412046,0.8813522,0.88030857,0.87419814,0.87319815,0.8678334,0.86585116,0.8622584,0.85958415,0.8561731,0.8451572,0.84437686,0.8426648,0.8371947,0.83298266,0.82242686,0.8201769,0.8165644,0.8026165,0.7971964,0.7949079,0.7870753,0.7770373,0.77361524,0.7707611,0.7643497,0.7591183,0.74980587,0.7421467,0.72038966,0.71261245,0.70576787,0.6959775,0.6869995,0.67973423,0.6604885,0.6454735,0.64282876,0.63043034,0.60275555,0.5946442,0.552854,0.5473877,0.5293962,0.5018771,0.49605823,0.43495747,0.41389024,0.41024962,0.37331438,0.3601407,0.33818287,0.310814,0.28353322,0.2711598,0.19679143,0.17830011,0.13478512,0.11252889,0.07515567,0.00075872435
0.9758654,0.970202,0.9669861,0.96500456,0.96104014,0.95627606,0.9547977,0.9542182,0.9498588,0.9479012,0.94681776,0.945164,0.9446586,0.9419016,0.93944883,0.9384105,0.9366782,0.93584174,0.93458456,0.93278545,0.9296243,0.92865807,0.92656183,0.9249408,0.92396915,0.9196941,0.91918874,0.91550845,0.9139797,0.9109601,0.90890425,0.90602285,0.90463144,0.9010206,0.8978116,0.89505535,0.8935174,0.8925486,0.889048,0.88568175,0.8839608,0.8798863,0.87702256,0.8749743,0.8735242,0.8663976,0.86431265,0.8619837,0.85934657,0.85418797,0.8481731,0.8428639,0.838567,0.8332567,0.82916045,0.8263321,0.821361,0.8154875,0.8072549,0.7996802,0.7910052,0.78831255,0.7799622,0.7727296,0.7572326,0.75205004,0.74509966,0.7400268,0.72986376,0.7233412,0.72105145,0.70766,0.6947112,0.680353,0.67023736,0.6631906,0.6415583,0.6149159,0.5907532,0.5887433,0.56454873,0.5471701,0.5337521,0.48110396,0.4783585,0.44375053,0.43761,0.4060016,0.3882329,0.37412608,0.35581687,0.30602646,0.2649353,0.23385522,0.1704596,0.12873366,0.085973,0.05941814,0.033414084,0.0019490093
0.97365755,0.96646774,0.96325743,0.9583356,0.95726883,0.9527258,0.95134914,0.9483001,0.94523126,0.94376546,0.94149256,0.94079286,0.9384547,0.9336573,0.9323414,0.9313868,0.9292561,0.9283973,0.9265463,0.9251417,0.9231081,0.9209107,0.91810834,0.9164372,0.9159983,0.90852636,0.90716165,0.9051835,0.90242165,0.90006286,0.8979429,0.89688414,0.89344394,0.8913569,0.88888747,0.88715553,0.8833424,0.87909865,0.87699693,0.87644434,0.8736639,0.8710579,0.86623126,0.85969687,0.8572411,0.8529168,0.8494393,0.84353656,0.8382646,0.8368964,0.8259261,0.8249304,0.82081,0.81929725,0.8138367,0.80081135,0.79782164,0.7891763,0.78622514,0.78303814,0.7763777,0.7677196,0.7620874,0.7545415,0.7518718,0.7467485,0.7266443,0.7237793,0.71127576,0.7103329,0.69543725,0.68801,0.67379135,0.66718334,0.63880485,0.62372875,0.6128693,0.5938474,0.5778891,0.57143086,0.55798686,0.5383575,0.5219393,0.5099733,0.49238473,0.47596338,0.43527457,0.3827164,0.37412757,0.3514528,0.28597268,0.25265375,0.22341783,0.19683746,0.15678361,0.15542518,0.11533235,0.07976286,0.055709723,0.0019321304
0.96523905,0.9600884,0.95399094,0.94845474,0.9427995,0.93966246,0.93840826,0.9375101,0.9366519,0.9346094,0.9312477,0.9268726,0.926206,0.92227197,0.92103726,0.9177519,0.9169877,0.9133788,0.9129439,0.9107084,0.9074072,0.90653145,0.9059323,0.90459406,0.9012664,0.8988611,0.8977809,0.8937415,0.8930227,0.8896365,0.8875363,0.88233346,0.8788594,0.87600046,0.8721573,0.8708592,0.867135,0.86407393,0.85955554,0.8577228,0.8543291,0.85243994,0.84946084,0.84497553,0.8391579,0.83414906,0.8303232,0.8261315,0.82523286,0.8186297,0.81397164,0.8080559,0.8029016,0.7994667,0.79227364,0.7857898,0.78218156,0.77653503,0.7663776,0.76365477,0.7539916,0.7473347,0.7427981,0.7376522,0.7364458,0.71914285,0.71432966,0.70680845,0.69318503,0.6845494,0.67948717,0.6590143,0.639611,0.62912065,0.6222148,0.6163189,0.58861005,0.58170587,0.563831,0.5478825,0.53886074,0.5320595,0.47843137,0.4640936,0.45086873,0.40859777,0.40166244,0.37385705,0.3353553,0.32473752,0.26414922,0.22038788,0.2036958,0.18412845,0.15607235,0.13624749,0.10641581,0.08778833,0.02461483,0.008768925
0.96356004,0.952456,0.946376,0.9415953,0.9359355,0.93134844,0.92987764,0.92771065,0.92575085,0.9233589,0.9229144,0.91763264,0.91589296,0.9124857,0.91014916,0.9089749,0.9052001,0.9013155,0.8991425,0.8969764,0.89586866,0.8934837,0.88897485,0.88601756,0.88398963,0.8814462,0.880889,0.87812966,0.8754853,0.8731335,0.8700618,0.8658756,0.8645951,0.86143273,0.85775095,0.8550478,0.8530065,0.85220075,0.84818226,0.8437348,0.83622646,0.8340407,0.83232665,0.82198346,0.81847596,0.81387246,0.8124675,0.8051943,0.802591,0.79986733,0.793544,0.78630704,0.78582895,0.77427405,0.7693577,0.7606417,0.75956047,0.7524873,0.74163723,0.7388079,0.72909665,0.7234392,0.71114856,0.7064795,0.70097893,0.6994212,0.6915189,0.67455375,0.6663592,0.6636319,0.65856445,0.64121985,0.6232792,0.6181464,0.6078549,0.5911912,0.5749494,0.5516702,0.5343253,0.52887976,0.52496934,0.50226307,0.4487834,0.42213437,0.4056274,0.3860408,0.36277053,0.3557721,0.31349722,0.2959554,0.25290206,0.23181124,0.2153551,0.17822061,0.15880942,0.109817214,0.07860351,0.049256973,0.034340203,0.030372975
0.9552425,0.9525343,0.939208,0.93270344,0.92987174,0.920989,0.9195725,0.9179978,0.9142607,0.91063434,0.90843165,0.9062287,0.90235585,0.90143496,0.8979808,0.8947663,0.8937949,0.8915039,0.8895368,0.8862422,0.8837013,0.8776116,0.8755542,0.87399316,0.8704693,0.86854416,0.8655124,0.8618093,0.8571928,0.85686105,0.8548385,0.8534607,0.8508436,0.8449595,0.84281224,0.836421,0.83355695,0.82948667,0.82589865,0.8236603,0.81743777,0.81504613,0.806836,0.80342805,0.8006141,0.79432285,0.78802234,0.7855334,0.7791008,0.77593344,0.7749328,0.7648715,0.76322055,0.75538856,0.7476387,0.74587303,0.7417939,0.73022926,0.71907526,0.7129371,0.7089307,0.7068125,0.6958064,0.68795675,0.68487775,0.66151524,0.6583917,0.6558091,0.6465373,0.62921524,0.621144,0.6051977,0.59323984,0.57615495,0.5624187,0.5538804,0.5429147,0.5218963,0.5066588,0.48576987,0.46970767,0.46084848,0.4526257,0.43116307,0.4191649,0.3862808,0.34466776,0.33639348,0.301567,0.29793465,0.26884115,0.24197567,0.18473531,0.16722007,0.14454024,0.12645774,0.08547904,0.07077639,0.020648714,0.0021906132
0.97773236,0.9724451,0.97072005,0.96996945,0.96838284,0.9651431,0.9616223,0.96010786,0.95909154,0.95671594,0.9553779,0.95282906,0.9518662,0.94966096,0.9478995,0.9438238,0.94066024,0.9401624,0.9381875,0.9375079,0.9361212,0.93299705,0.93043345,0.92651635,0.9245769,0.92296445,0.9206047,0.9179865,0.9158045,0.913981,0.912107,0.9083695,0.9060764,0.9051582,0.90403503,0.9014301,0.8960694,0.895164,0.8916379,0.88812995,0.8854526,0.88140076,0.87538415,0.87287104,0.867438,0.8629022,0.8610048,0.85729885,0.8546935,0.84971094,0.8470105,0.8439138,0.83732283,0.83569175,0.8313553,0.8286871,0.81979233,0.8160904,0.803474,0.7954822,0.7929804,0.78994536,0.77872217,0.7773338,0.7657014,0.7554007,0.74755245,0.7378892,0.72695655,0.7161701,0.71081674,0.6984026,0.6887143,0.6786757,0.66335475,0.64793533,0.64615226,0.64057034,0.61617595,0.6098839,0.57661104,0.55320954,0.5321337,0.5185802,0.50204146,0.48849872,0.45826215,0.4390937,0.4292843,0.4132331,0.36306825,0.32961506,0.30460116,0.2626678,0.24341018,0.19955269,0.12674993,0.072597034,0.0649165,0.016667956
0.9669255,0.9640518,0.96249896,0.95929164,0.954703,0.9534727,0.9529947,0.9473669,0.9466063,0.94362885,0.9429552,0.9406898,0.9390761,0.9372633,0.9351514,0.93381053,0.9306453,0.9279195,0.927238,0.91997683,0.91844535,0.9145481,0.91267383,0.9112946,0.9061608,0.9041971,0.90193945,0.90047973,0.8979719,0.8966771,0.8951333,0.89095074,0.88865656,0.8841162,0.88151675,0.87870157,0.8770421,0.87470734,0.87260133,0.8713999,0.86926687,0.8652981,0.86072993,0.8584483,0.8542687,0.8477466,0.847248,0.84399945,0.8355862,0.83201003,0.8304513,0.82612634,0.8216537,0.8134898,0.8038897,0.8027927,0.7974435,0.7909547,0.7880777,0.7821693,0.7772605,0.7701565,0.75942284,0.75440776,0.75030434,0.74125797,0.73888755,0.71702874,0.7119865,0.7048552,0.68821746,0.6812125,0.669184,0.6564975,0.6450944,0.6348795,0.62831056,0.6143853,0.5855708,0.5673639,0.54768497,0.5271492,0.5187555,0.5053426,0.4625013,0.460495,0.4393721,0.39685205,0.37886053,0.32643357,0.31819564,0.27988186,0.2214675,0.2130405,0.19159736,0.17168345,0.13030426,0.10001246,0.05812614,0.0069456687
0.97397435,0.96677864,0.96458215,0.96254563,0.9600759,0.955438,0.9542453,0.952097,0.95155257,0.94982976,0.94844997,0.9459989,0.9432344,0.93870515,0.93826735,0.9348487,0.93215305,0.9295801,0.92914855,0.9268186,0.92541546,0.92402685,0.92327803,0.91972023,0.91818076,0.91790867,0.9169017,0.908814,0.90758157,0.9066422,0.9042755,0.9013946,0.89868844,0.89426863,0.8925572,0.89064056,0.8859916,0.8839771,0.8793984,0.87660563,0.87158525,0.86730814,0.867027,0.860656,0.8567099,0.8516437,0.8503122,0.84968317,0.8450667,0.83848554,0.83713055,0.8316621,0.82615614,0.82314515,0.81824994,0.8145402,0.8010931,0.8003055,0.7945435,0.787706,0.7848521,0.77950466,0.77591735,0.767502,0.7663255,0.75086164,0.7420092,0.73354256,0.73073065,0.71879375,0.7075592,0.69186586,0.67978376,0.6684774,0.63790774,0.63220274,0.6238694,0.6162279,0.58232886,0.56868494,0.55435514,0.53204495,0.5193224,0.49475023,0.46456304,0.4454401,0.4266144,0.38122904,0.36290377,0.32243428,0.29089397,0.2624817,0.24974751,0.20688859,0.1916275,0.1639164,0.1399859,0.11137165,0.07515283,0.025393423
0.9782937,0.97566044,0.97050315,0.96734977,0.9638745,0.96234936,0.9600675,0.95865065,0.9575626,0.95615464,0.9520316,0.95078504,0.9480851,0.94541323,0.94197863,0.9413604,0.9401175,0.9375783,0.9364037,0.93607754,0.9325717,0.92972356,0.9255009,0.92530525,0.9214898,0.91996175,0.91778064,0.9169124,0.9143128,0.91304773,0.9110396,0.9059896,0.901038,0.900143,0.8987527,0.8933879,0.89199185,0.88956124,0.88768876,0.8825591,0.8787127,0.87639594,0.87382346,0.86953217,0.86528206,0.86497104,0.8569559,0.8552868,0.8527899,0.8482235,0.8462981,0.8446384,0.8311891,0.82943064,0.8290682,0.82752377,0.8208974,0.81883883,0.8098867,0.80382955,0.799602,0.78624684,0.7830457,0.78030187,0.7715236,0.7571385,0.7521613,0.7440657,0.7313702,0.7172904,0.7046295,0.69704765,0.6858267,0.6773276,0.6688977,0.6644108,0.65392375,0.63849187,0.6144006,0.5984181,0.56051785,0.5504536,0.53792244,0.5261467,0.50192523,0.47913748,0.4580667,0.43421578,0.41648278,0.3537827,0.32140648,0.31180128,0.2963736,0.27773446,0.18929279,0.14831892,0.1203143,0.11109738,0.066497445,0.0040505584
